county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,41-04,US Senator,,D,"REYES, Arturo Pacheco (Art)",1,0,0,1
City & County of Honolulu,41-04,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,41-04,US Representative,1,R,"DJOU, Charles K.",9,0,23,32
City & County of Honolulu,41-04,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,41-04,US Representative,1,D,"HANABUSA, Colleen W.",33,5,112,150
City & County of Honolulu,41-04,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",3,0,11,14
City & County of Honolulu,41-04,State Senate,20,R,"CAPELOUTO, Dean Kalani",5,0,19,24
City & County of Honolulu,41-04,State Senate,20,D,"GABBARD, Mike",29,4,93,126
City & County of Honolulu,41-04,State Representative,41,R,"REEDER, Adam G.",6,0,18,24
City & County of Honolulu,41-04,State Representative,41,D,"CABANILLA ARAKAWA, Rida T.R.",28,4,85,117
City & County of Honolulu,41-04,State Representative,41,D,"LoPRESTI, Matt",10,2,41,53
City & County of Honolulu,42-01,US Senator,,R,"CARROLL, John",6,2,14,22
City & County of Honolulu,42-01,US Senator,,R,"COLLINS, Charles Augustine",1,1,4,6
City & County of Honolulu,42-01,US Senator,,R,"LINGLE, Linda",178,81,376,635
City & County of Honolulu,42-01,US Senator,,R,"PIRKOWSKI, Eddie",1,0,1,2
City & County of Honolulu,42-01,US Senator,,R,"ROCO, John P.",4,2,7,13
City & County of Honolulu,42-01,US Senator,,N,"BEASLEY, Heath",0,1,8,9
City & County of Honolulu,42-01,US Senator,,D,"CASE, Ed",244,101,424,769
City & County of Honolulu,42-01,US Senator,,D,"GILLESPIE, Michael D.",1,1,7,9
City & County of Honolulu,42-01,US Senator,,D,"GIMBERNAT, Antonio",0,0,3,3
City & County of Honolulu,42-01,US Senator,,D,"HIRONO, Mazie",351,127,596,1074
City & County of Honolulu,42-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",1,1,12,14
City & County of Honolulu,42-01,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",7,8,13,28
City & County of Honolulu,42-01,US Representative,1,R,"DJOU, Charles K.",170,74,361,605
City & County of Honolulu,42-01,US Representative,1,R,"GIUFFRE, John Raghu",2,2,6,10
City & County of Honolulu,42-01,US Representative,1,D,"HANABUSA, Colleen W.",483,181,849,1513
City & County of Honolulu,42-01,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",82,40,133,255
City & County of Honolulu,42-01,State Senate,20,R,"CAPELOUTO, Dean Kalani",128,69,277,474
City & County of Honolulu,42-01,State Senate,20,D,"GABBARD, Mike",492,196,854,1542
City & County of Honolulu,42-01,State Representative,42,R,"CAPELOUTO, Marissa D.",130,69,283,482
City & County of Honolulu,42-01,State Representative,42,D,"HAR, Sharon E.",507,204,884,1595
City & County of Honolulu,42-02,US Senator,,R,"CARROLL, John",7,2,6,15
City & County of Honolulu,42-02,US Senator,,R,"COLLINS, Charles Augustine",4,0,0,4
City & County of Honolulu,42-02,US Senator,,R,"LINGLE, Linda",51,21,119,191
City & County of Honolulu,42-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,42-02,US Senator,,R,"ROCO, John P.",0,1,1,2
City & County of Honolulu,42-02,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,42-02,US Senator,,D,"CASE, Ed",100,41,187,328
City & County of Honolulu,42-02,US Senator,,D,"GILLESPIE, Michael D.",0,2,3,5
City & County of Honolulu,42-02,US Senator,,D,"GIMBERNAT, Antonio",3,0,0,3
City & County of Honolulu,42-02,US Senator,,D,"HIRONO, Mazie",147,53,268,468
City & County of Honolulu,42-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",1,0,7,8
City & County of Honolulu,42-02,US Representative,2,R,"CROWLEY, Kawika",26,10,69,105
City & County of Honolulu,42-02,US Representative,2,R,"DiGERONIMO, Matthew",21,9,33,63
City & County of Honolulu,42-02,US Representative,2,D,"DEL CASTILLO, Rafael",2,0,6,8
City & County of Honolulu,42-02,US Representative,2,D,"GABBARD, Tulsi",142,41,250,433
City & County of Honolulu,42-02,US Representative,2,D,"HANNEMANN, Mufi",85,43,183,311
City & County of Honolulu,42-02,US Representative,2,D,"KIA'AINA, Esther",14,8,15,37
City & County of Honolulu,42-02,US Representative,2,D,"MARX, Bob",5,3,11,19
City & County of Honolulu,42-02,US Representative,2,D,"SHIRATORI, Miles",2,2,3,7
City & County of Honolulu,42-02,State Senate,20,R,"CAPELOUTO, Dean Kalani",39,18,97,154
City & County of Honolulu,42-02,State Senate,20,D,"GABBARD, Mike",193,80,352,625
City & County of Honolulu,42-02,State Representative,42,R,"CAPELOUTO, Marissa D.",44,19,104,167
City & County of Honolulu,42-02,State Representative,42,D,"HAR, Sharon E.",213,83,380,676
City & County of Honolulu,42-03,US Senator,,R,"CARROLL, John",7,2,15,24
City & County of Honolulu,42-03,US Senator,,R,"COLLINS, Charles Augustine",0,0,1,1
City & County of Honolulu,42-03,US Senator,,R,"LINGLE, Linda",106,18,211,335
City & County of Honolulu,42-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,2,2
City & County of Honolulu,42-03,US Senator,,R,"ROCO, John P.",9,1,0,10
City & County of Honolulu,42-03,US Senator,,N,"BEASLEY, Heath",3,1,2,6
City & County of Honolulu,42-03,US Senator,,D,"CASE, Ed",198,107,337,642
City & County of Honolulu,42-03,US Senator,,D,"GILLESPIE, Michael D.",2,2,9,13
City & County of Honolulu,42-03,US Senator,,D,"GIMBERNAT, Antonio",1,0,2,3
City & County of Honolulu,42-03,US Senator,,D,"HIRONO, Mazie",180,70,302,552
City & County of Honolulu,42-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,4,4,10
City & County of Honolulu,42-03,US Representative,2,R,"CROWLEY, Kawika",50,11,100,161
City & County of Honolulu,42-03,US Representative,2,R,"DiGERONIMO, Matthew",46,10,75,131
City & County of Honolulu,42-03,US Representative,2,D,"DEL CASTILLO, Rafael",1,0,5,6
City & County of Honolulu,42-03,US Representative,2,D,"GABBARD, Tulsi",189,91,357,637
City & County of Honolulu,42-03,US Representative,2,D,"HANNEMANN, Mufi",149,70,236,455
City & County of Honolulu,42-03,US Representative,2,D,"KIA'AINA, Esther",28,12,39,79
City & County of Honolulu,42-03,US Representative,2,D,"MARX, Bob",9,5,11,25
City & County of Honolulu,42-03,US Representative,2,D,"SHIRATORI, Miles",1,3,5,9
City & County of Honolulu,42-03,State Senate,20,R,"CAPELOUTO, Dean Kalani",96,20,161,277
City & County of Honolulu,42-03,State Senate,20,D,"GABBARD, Mike",293,138,485,916
City & County of Honolulu,42-03,State Representative,42,R,"CAPELOUTO, Marissa D.",98,20,164,282
City & County of Honolulu,42-03,State Representative,42,D,"HAR, Sharon E.",327,154,522,1003
City & County of Honolulu,43-01,US Senator,,R,"CARROLL, John",2,0,0,2
City & County of Honolulu,43-01,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,43-01,US Senator,,R,"LINGLE, Linda",23,0,0,23
City & County of Honolulu,43-01,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,43-01,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,43-01,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,43-01,US Senator,,D,"CASE, Ed",19,0,0,19
City & County of Honolulu,43-01,US Senator,,D,"GILLESPIE, Michael D.",0,0,0,0
City & County of Honolulu,43-01,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,43-01,US Senator,,D,"HIRONO, Mazie",39,1,0,40
City & County of Honolulu,43-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
City & County of Honolulu,43-01,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",1,0,0,1
City & County of Honolulu,43-01,US Representative,1,R,"DJOU, Charles K.",24,0,0,24
City & County of Honolulu,43-01,US Representative,1,R,"GIUFFRE, John Raghu",0,0,0,0
City & County of Honolulu,43-01,US Representative,1,D,"HANABUSA, Colleen W.",51,1,0,52
City & County of Honolulu,43-01,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",1,0,0,1
City & County of Honolulu,43-01,State Senate,20,R,"CAPELOUTO, Dean Kalani",20,0,0,20
City & County of Honolulu,43-01,State Senate,20,D,"GABBARD, Mike",53,1,0,54
City & County of Honolulu,43-01,State Representative,43,R,"BUTLER, Glenn V.",13,0,0,13
City & County of Honolulu,43-01,State Representative,43,R,"KU, Tercia L.",6,0,0,6
City & County of Honolulu,43-01,State Representative,43,D,"AIPOALANI, Hanalei Y.",21,0,0,21
City & County of Honolulu,43-01,State Representative,43,D,"AWANA, Karen Leinani",16,0,0,16
City & County of Honolulu,43-01,State Representative,43,D,"McKEAGUE-GOMES, Leslie",6,0,0,6
City & County of Honolulu,43-01,State Representative,43,D,"REZENTES, Cynthia K.L.",10,0,0,10
City & County of Honolulu,43-02,US Senator,,R,"CARROLL, John",0,2,0,2
City & County of Honolulu,43-02,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,43-02,US Senator,,R,"LINGLE, Linda",3,3,12,18
City & County of Honolulu,43-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,43-02,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,43-02,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,43-02,US Senator,,D,"CASE, Ed",7,10,9,26
City & County of Honolulu,43-02,US Senator,,D,"GILLESPIE, Michael D.",0,0,0,0
City & County of Honolulu,43-02,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,43-02,US Senator,,D,"HIRONO, Mazie",12,14,29,55
City & County of Honolulu,43-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",2,0,0,2
City & County of Honolulu,43-02,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,43-02,US Representative,1,R,"DJOU, Charles K.",3,3,12,18
City & County of Honolulu,43-02,US Representative,1,R,"GIUFFRE, John Raghu",0,1,0,1
City & County of Honolulu,43-02,US Representative,1,D,"HANABUSA, Colleen W.",18,22,36,76
City & County of Honolulu,43-02,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",4,2,2,8
City & County of Honolulu,43-02,State Senate,20,R,"CAPELOUTO, Dean Kalani",2,5,7,14
City & County of Honolulu,43-02,State Senate,20,D,"GABBARD, Mike",22,19,30,71
City & County of Honolulu,43-02,State Representative,43,R,"BUTLER, Glenn V.",1,2,7,10
City & County of Honolulu,43-02,State Representative,43,R,"KU, Tercia L.",0,2,1,3
City & County of Honolulu,43-02,State Representative,43,D,"AIPOALANI, Hanalei Y.",5,9,18,32
City & County of Honolulu,43-02,State Representative,43,D,"AWANA, Karen Leinani",13,9,15,37
City & County of Honolulu,43-02,State Representative,43,D,"McKEAGUE-GOMES, Leslie",3,1,1,5
City & County of Honolulu,43-02,State Representative,43,D,"REZENTES, Cynthia K.L.",1,3,2,6
City & County of Honolulu,43-03,US Senator,,R,"CARROLL, John",2,0,5,7
City & County of Honolulu,43-03,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,43-03,US Senator,,R,"LINGLE, Linda",38,14,66,118
City & County of Honolulu,43-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,1,1
City & County of Honolulu,43-03,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,43-03,US Senator,,N,"BEASLEY, Heath",0,0,1,1
City & County of Honolulu,43-03,US Senator,,D,"CASE, Ed",42,18,70,130
City & County of Honolulu,43-03,US Senator,,D,"GILLESPIE, Michael D.",0,0,1,1
City & County of Honolulu,43-03,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,43-03,US Senator,,D,"HIRONO, Mazie",49,19,99,167
City & County of Honolulu,43-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,1,1
City & County of Honolulu,43-03,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",2,0,5,7
City & County of Honolulu,43-03,US Representative,1,R,"DJOU, Charles K.",33,13,63,109
City & County of Honolulu,43-03,US Representative,1,R,"GIUFFRE, John Raghu",1,1,2,4
City & County of Honolulu,43-03,US Representative,1,D,"HANABUSA, Colleen W.",78,25,135,238
City & County of Honolulu,43-03,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",12,8,27,47
City & County of Honolulu,43-03,State Senate,21,R,"JOHNSON, Dickyj",27,11,56,94
City & County of Honolulu,43-03,State Senate,21,D,"SHIMABUKURO, Maile S.L.",64,26,123,213
City & County of Honolulu,43-03,State Representative,43,R,"BUTLER, Glenn V.",25,6,35,66
City & County of Honolulu,43-03,State Representative,43,R,"KU, Tercia L.",5,6,25,36
City & County of Honolulu,43-03,State Representative,43,D,"AIPOALANI, Hanalei Y.",24,9,35,68
City & County of Honolulu,43-03,State Representative,43,D,"AWANA, Karen Leinani",47,20,84,151
City & County of Honolulu,43-03,State Representative,43,D,"McKEAGUE-GOMES, Leslie",4,1,14,19
City & County of Honolulu,43-03,State Representative,43,D,"REZENTES, Cynthia K.L.",6,2,19,27
City & County of Honolulu,43-04,US Senator,,R,"CARROLL, John",6,2,6,14
City & County of Honolulu,43-04,US Senator,,R,"COLLINS, Charles Augustine",0,1,3,4
City & County of Honolulu,43-04,US Senator,,R,"LINGLE, Linda",41,19,114,174
City & County of Honolulu,43-04,US Senator,,R,"PIRKOWSKI, Eddie",2,0,0,2
City & County of Honolulu,43-04,US Senator,,R,"ROCO, John P.",1,0,2,3
City & County of Honolulu,43-04,US Senator,,N,"BEASLEY, Heath",0,0,3,3
City & County of Honolulu,43-04,US Senator,,D,"CASE, Ed",120,54,268,442
City & County of Honolulu,43-04,US Senator,,D,"GILLESPIE, Michael D.",6,0,6,12
City & County of Honolulu,43-04,US Senator,,D,"GIMBERNAT, Antonio",3,0,2,5
City & County of Honolulu,43-04,US Senator,,D,"HIRONO, Mazie",315,90,625,1030
City & County of Honolulu,43-04,US Senator,,D,"REYES, Arturo Pacheco (Art)",8,4,10,22
City & County of Honolulu,43-04,US Representative,2,R,"CROWLEY, Kawika",27,17,71,115
City & County of Honolulu,43-04,US Representative,2,R,"DiGERONIMO, Matthew",16,4,32,52
City & County of Honolulu,43-04,US Representative,2,D,"DEL CASTILLO, Rafael",2,1,6,9
City & County of Honolulu,43-04,US Representative,2,D,"GABBARD, Tulsi",216,67,458,741
City & County of Honolulu,43-04,US Representative,2,D,"HANNEMANN, Mufi",152,59,311,522
City & County of Honolulu,43-04,US Representative,2,D,"KIA'AINA, Esther",75,24,127,226
City & County of Honolulu,43-04,US Representative,2,D,"MARX, Bob",6,0,11,17
City & County of Honolulu,43-04,US Representative,2,D,"SHIRATORI, Miles",3,1,7,11
City & County of Honolulu,43-04,State Senate,21,R,"JOHNSON, Dickyj",38,17,95,150
City & County of Honolulu,43-04,State Senate,21,D,"SHIMABUKURO, Maile S.L.",373,124,731,1228
City & County of Honolulu,43-04,State Representative,43,R,"BUTLER, Glenn V.",21,15,48,84
City & County of Honolulu,43-04,State Representative,43,R,"KU, Tercia L.",21,6,60,87
City & County of Honolulu,43-04,State Representative,43,D,"AIPOALANI, Hanalei Y.",118,67,387,572
City & County of Honolulu,43-04,State Representative,43,D,"AWANA, Karen Leinani",222,53,381,656
City & County of Honolulu,43-04,State Representative,43,D,"McKEAGUE-GOMES, Leslie",39,9,75,123
City & County of Honolulu,43-04,State Representative,43,D,"REZENTES, Cynthia K.L.",66,17,65,148
City & County of Honolulu,43-05,US Senator,,R,"CARROLL, John",4,0,11,15
City & County of Honolulu,43-05,US Senator,,R,"COLLINS, Charles Augustine",2,0,1,3
City & County of Honolulu,43-05,US Senator,,R,"LINGLE, Linda",34,25,108,167
City & County of Honolulu,43-05,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,43-05,US Senator,,R,"ROCO, John P.",0,0,5,5
City & County of Honolulu,43-05,US Senator,,N,"BEASLEY, Heath",0,0,3,3
City & County of Honolulu,43-05,US Senator,,D,"CASE, Ed",93,29,158,280
City & County of Honolulu,43-05,US Senator,,D,"GILLESPIE, Michael D.",1,0,4,5
City & County of Honolulu,43-05,US Senator,,D,"GIMBERNAT, Antonio",3,0,1,4
City & County of Honolulu,43-05,US Senator,,D,"HIRONO, Mazie",133,22,276,431
City & County of Honolulu,43-05,US Senator,,D,"REYES, Arturo Pacheco (Art)",1,0,9,10
City & County of Honolulu,43-05,US Representative,2,R,"CROWLEY, Kawika",20,17,74,111
City & County of Honolulu,43-05,US Representative,2,R,"DiGERONIMO, Matthew",13,4,34,51
City & County of Honolulu,43-05,US Representative,2,D,"DEL CASTILLO, Rafael",0,0,1,1
City & County of Honolulu,43-05,US Representative,2,D,"GABBARD, Tulsi",148,31,255,434
City & County of Honolulu,43-05,US Representative,2,D,"HANNEMANN, Mufi",57,13,148,218
City & County of Honolulu,43-05,US Representative,2,D,"KIA'AINA, Esther",19,7,34,60
City & County of Honolulu,43-05,US Representative,2,D,"MARX, Bob",4,0,6,10
City & County of Honolulu,43-05,US Representative,2,D,"SHIRATORI, Miles",1,0,2,3
City & County of Honolulu,43-05,State Senate,21,R,"JOHNSON, Dickyj",31,21,99,151
City & County of Honolulu,43-05,State Senate,21,D,"SHIMABUKURO, Maile S.L.",196,43,351,590
City & County of Honolulu,43-05,State Representative,43,R,"BUTLER, Glenn V.",18,19,78,115
City & County of Honolulu,43-05,State Representative,43,R,"KU, Tercia L.",16,2,29,47
City & County of Honolulu,43-05,State Representative,43,D,"AIPOALANI, Hanalei Y.",55,9,153,217
City & County of Honolulu,43-05,State Representative,43,D,"AWANA, Karen Leinani",108,29,200,337
City & County of Honolulu,43-05,State Representative,43,D,"McKEAGUE-GOMES, Leslie",12,3,29,44
City & County of Honolulu,43-05,State Representative,43,D,"REZENTES, Cynthia K.L.",39,8,51,98
City & County of Honolulu,44-01,US Senator,,R,"CARROLL, John",8,1,12,21
City & County of Honolulu,44-01,US Senator,,R,"COLLINS, Charles Augustine",0,0,2,2
City & County of Honolulu,44-01,US Senator,,R,"LINGLE, Linda",75,17,153,245
City & County of Honolulu,44-01,US Senator,,R,"PIRKOWSKI, Eddie",0,2,0,2
City & County of Honolulu,44-01,US Senator,,R,"ROCO, John P.",2,0,6,8
City & County of Honolulu,44-01,US Senator,,N,"BEASLEY, Heath",0,0,4,4
City & County of Honolulu,44-01,US Senator,,D,"CASE, Ed",171,34,333,538
City & County of Honolulu,44-01,US Senator,,D,"GILLESPIE, Michael D.",0,0,7,7
City & County of Honolulu,44-01,US Senator,,D,"GIMBERNAT, Antonio",0,1,6,7
City & County of Honolulu,44-01,US Senator,,D,"HIRONO, Mazie",378,89,712,1179
City & County of Honolulu,44-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",9,0,14,23
City & County of Honolulu,44-01,US Representative,2,R,"CROWLEY, Kawika",48,10,92,150
City & County of Honolulu,44-01,US Representative,2,R,"DiGERONIMO, Matthew",20,7,49,76
City & County of Honolulu,44-01,US Representative,2,D,"DEL CASTILLO, Rafael",5,0,4,9
City & County of Honolulu,44-01,US Representative,2,D,"GABBARD, Tulsi",311,64,624,999
City & County of Honolulu,44-01,US Representative,2,D,"HANNEMANN, Mufi",180,38,324,542
City & County of Honolulu,44-01,US Representative,2,D,"KIA'AINA, Esther",58,17,100,175
City & County of Honolulu,44-01,US Representative,2,D,"MARX, Bob",7,5,9,21
City & County of Honolulu,44-01,US Representative,2,D,"SHIRATORI, Miles",4,2,4,10
City & County of Honolulu,44-01,State Senate,21,R,"JOHNSON, Dickyj",67,16,127,210
City & County of Honolulu,44-01,State Senate,21,D,"SHIMABUKURO, Maile S.L.",498,105,940,1543
City & County of Honolulu,44-01,State Representative,44,R,"HIGA, Creighton Pono",67,17,122,206
City & County of Honolulu,44-01,State Representative,44,D,"JORDAN, Jo",371,79,679,1129
City & County of Honolulu,44-01,State Representative,44,D,"PERRY, Johnnie-Mae L.",138,36,308,482
City & County of Honolulu,44-02,US Senator,,R,"CARROLL, John",4,5,5,14
City & County of Honolulu,44-02,US Senator,,R,"COLLINS, Charles Augustine",0,0,1,1
City & County of Honolulu,44-02,US Senator,,R,"LINGLE, Linda",68,18,122,208
City & County of Honolulu,44-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,2,2
City & County of Honolulu,44-02,US Senator,,R,"ROCO, John P.",1,0,2,3
City & County of Honolulu,44-02,US Senator,,N,"BEASLEY, Heath",0,0,2,2
City & County of Honolulu,44-02,US Senator,,D,"CASE, Ed",80,27,213,320
City & County of Honolulu,44-02,US Senator,,D,"GILLESPIE, Michael D.",1,2,4,7
City & County of Honolulu,44-02,US Senator,,D,"GIMBERNAT, Antonio",1,1,3,5
City & County of Honolulu,44-02,US Senator,,D,"HIRONO, Mazie",178,40,365,583
City & County of Honolulu,44-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",6,1,5,12
City & County of Honolulu,44-02,US Representative,2,R,"CROWLEY, Kawika",35,9,65,109
City & County of Honolulu,44-02,US Representative,2,R,"DiGERONIMO, Matthew",20,11,45,76
City & County of Honolulu,44-02,US Representative,2,D,"DEL CASTILLO, Rafael",0,1,1,2
City & County of Honolulu,44-02,US Representative,2,D,"GABBARD, Tulsi",146,32,328,506
City & County of Honolulu,44-02,US Representative,2,D,"HANNEMANN, Mufi",69,30,179,278
City & County of Honolulu,44-02,US Representative,2,D,"KIA'AINA, Esther",39,5,66,110
City & County of Honolulu,44-02,US Representative,2,D,"MARX, Bob",11,4,15,30
City & County of Honolulu,44-02,US Representative,2,D,"SHIRATORI, Miles",3,1,3,7
City & County of Honolulu,44-02,State Senate,21,R,"JOHNSON, Dickyj",57,19,103,179
City & County of Honolulu,44-02,State Senate,21,D,"SHIMABUKURO, Maile S.L.",235,61,500,796
City & County of Honolulu,44-02,State Representative,44,R,"HIGA, Creighton Pono",53,18,99,170
City & County of Honolulu,44-02,State Representative,44,D,"JORDAN, Jo",171,46,396,613
City & County of Honolulu,44-02,State Representative,44,D,"PERRY, Johnnie-Mae L.",77,19,132,228
City & County of Honolulu,45-01,US Senator,,R,"CARROLL, John",7,2,16,25
City & County of Honolulu,45-01,US Senator,,R,"COLLINS, Charles Augustine",0,0,1,1
City & County of Honolulu,45-01,US Senator,,R,"LINGLE, Linda",126,14,226,366
City & County of Honolulu,45-01,US Senator,,R,"PIRKOWSKI, Eddie",2,0,1,3
City & County of Honolulu,45-01,US Senator,,R,"ROCO, John P.",1,0,1,2
City & County of Honolulu,45-01,US Senator,,N,"BEASLEY, Heath",1,0,3,4
City & County of Honolulu,45-01,US Senator,,D,"CASE, Ed",291,33,347,671
City & County of Honolulu,45-01,US Senator,,D,"GILLESPIE, Michael D.",0,0,4,4
City & County of Honolulu,45-01,US Senator,,D,"GIMBERNAT, Antonio",2,0,1,3
City & County of Honolulu,45-01,US Senator,,D,"HIRONO, Mazie",391,35,441,867
City & County of Honolulu,45-01,US Senator,,D,"REYES, Arturo Pacheco (Art)",5,0,5,10
City & County of Honolulu,45-01,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",0,0,12,12
City & County of Honolulu,45-01,US Representative,1,R,"DJOU, Charles K.",128,16,221,365
City & County of Honolulu,45-01,US Representative,1,R,"GIUFFRE, John Raghu",2,0,1,3
City & County of Honolulu,45-01,US Representative,1,D,"HANABUSA, Colleen W.",531,49,609,1189
City & County of Honolulu,45-01,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",117,16,142,275
City & County of Honolulu,45-01,State Senate,18,R,"HERRERA, Rojo",89,9,149,247
City & County of Honolulu,45-01,State Senate,18,D,"KIDANI, Michelle",438,47,522,1007
City & County of Honolulu,45-01,State Senate,18,D,"MAGAOAY, Michael (Yadao)",221,17,238,476
City & County of Honolulu,45-01,State Representative,45,R,"CHEAPE, Lauren Kealohilani",102,12,191,305
City & County of Honolulu,45-01,State Representative,45,D,"BRADSHAW, Jake",450,41,549,1040
City & County of Honolulu,45-01,State Representative,45,D,"LUNASCO, Ollie",160,17,172,349
City & County of Honolulu,45-02,US Senator,,R,"CARROLL, John",6,1,6,13
City & County of Honolulu,45-02,US Senator,,R,"COLLINS, Charles Augustine",0,0,1,1
City & County of Honolulu,45-02,US Senator,,R,"LINGLE, Linda",20,6,54,80
City & County of Honolulu,45-02,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,45-02,US Senator,,R,"ROCO, John P.",3,0,5,8
City & County of Honolulu,45-02,US Senator,,N,"BEASLEY, Heath",0,0,2,2
City & County of Honolulu,45-02,US Senator,,D,"CASE, Ed",41,9,78,128
City & County of Honolulu,45-02,US Senator,,D,"GILLESPIE, Michael D.",1,1,2,4
City & County of Honolulu,45-02,US Senator,,D,"GIMBERNAT, Antonio",2,0,0,2
City & County of Honolulu,45-02,US Senator,,D,"HIRONO, Mazie",53,10,99,162
City & County of Honolulu,45-02,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,4,4
City & County of Honolulu,45-02,US Representative,1,R,"AMSTERDAM, C. Kaui Jochanan",1,0,3,4
City & County of Honolulu,45-02,US Representative,1,R,"DJOU, Charles K.",26,7,62,95
City & County of Honolulu,45-02,US Representative,1,R,"GIUFFRE, John Raghu",0,0,1,1
City & County of Honolulu,45-02,US Representative,1,D,"HANABUSA, Colleen W.",73,16,143,232
City & County of Honolulu,45-02,US Representative,1,D,"WYTTENBACH, Roy II (Sky)",16,3,28,47
City & County of Honolulu,45-02,State Senate,22,R,"AKI, Charles (Bo)",24,5,56,85
City & County of Honolulu,45-02,State Senate,22,D,"DELA CRUZ, Donovan",76,14,147,237
City & County of Honolulu,45-02,State Representative,45,R,"CHEAPE, Lauren Kealohilani",24,7,58,89
City & County of Honolulu,45-02,State Representative,45,D,"BRADSHAW, Jake",56,11,98,165
City & County of Honolulu,45-02,State Representative,45,D,"LUNASCO, Ollie",27,8,62,97
City & County of Honolulu,45-03,US Senator,,R,"CARROLL, John",0,0,0,0
City & County of Honolulu,45-03,US Senator,,R,"COLLINS, Charles Augustine",0,0,0,0
City & County of Honolulu,45-03,US Senator,,R,"LINGLE, Linda",3,0,0,3
City & County of Honolulu,45-03,US Senator,,R,"PIRKOWSKI, Eddie",0,0,0,0
City & County of Honolulu,45-03,US Senator,,R,"ROCO, John P.",0,0,0,0
City & County of Honolulu,45-03,US Senator,,N,"BEASLEY, Heath",0,0,0,0
City & County of Honolulu,45-03,US Senator,,D,"CASE, Ed",0,0,0,0
City & County of Honolulu,45-03,US Senator,,D,"GILLESPIE, Michael D.",0,0,0,0
City & County of Honolulu,45-03,US Senator,,D,"GIMBERNAT, Antonio",0,0,0,0
City & County of Honolulu,45-03,US Senator,,D,"HIRONO, Mazie",0,0,0,0
City & County of Honolulu,45-03,US Senator,,D,"REYES, Arturo Pacheco (Art)",0,0,0,0
City & County of Honolulu,45-03,US Representative,2,R,"CROWLEY, Kawika",2,0,0,2
City & County of Honolulu,45-03,US Representative,2,R,"DiGERONIMO, Matthew",0,0,0,0
City & County of Honolulu,45-03,US Representative,2,D,"DEL CASTILLO, Rafael",0,0,0,0
City & County of Honolulu,45-03,US Representative,2,D,"GABBARD, Tulsi",0,0,0,0
City & County of Honolulu,45-03,US Representative,2,D,"HANNEMANN, Mufi",0,0,0,0
City & County of Honolulu,45-03,US Representative,2,D,"KIA'AINA, Esther",0,0,0,0
City & County of Honolulu,45-03,US Representative,2,D,"MARX, Bob",0,0,0,0
City & County of Honolulu,45-03,US Representative,2,D,"SHIRATORI, Miles",0,0,0,0
