county,precinct,office,district,party,candidate,absentee,early,votes
Honolulu,40-04,President,,C,"CASTLE, Darrell L.",1,0,0
Honolulu,40-04,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",2,0,0
Honolulu,40-04,U.S. Senate,,C,"ALLISON, Joy J.",1,1,0
Honolulu,40-04,U.S. Senate,,D,"SCHATZ, Brian",64,0,0
Honolulu,40-04,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0
Honolulu,40-04,U.S. Senate,,R,"CARROLL, John",28,4,0
Honolulu,40-04,U.S. House,1,D,"HANABUSA, Colleen Wakako",61,1,0
Honolulu,40-04,U.S. House,1,L,"YIM, Alan J.K.",3,1,0
Honolulu,40-04,U.S. House,1,N,"GRIFFIN, Calvin (G)",3,0,0
Honolulu,40-04,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",27,3,0
Honolulu,40-04,U.S. House,1,D,"CROSS, Peter",0,0,0
Honolulu,40-04,U.S. House,1,D,"HANABUSA, Colleen Wakako",58,1,0
Honolulu,40-04,U.S. House,1,D,"KIM, Howard",0,0,0
Honolulu,40-04,U.S. House,1,L,"YIM, Alan J.K.",3,1,0
Honolulu,40-04,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",4,0,0
Honolulu,40-04,U.S. House,1,N,"PERRY, Yvonne",0,0,0
Honolulu,40-04,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",28,3,0
Honolulu,40-04,U.S. House,1,D,"KAAIHUE, Angela Aulani",1,0,0
Honolulu,40-04,U.S. House,1,D,"OCASIO, Javier",1,0,0
Honolulu,40-04,U.S. House,1,N,"PLOTZENEDER, Peter H.",0,0,0
Honolulu,40-04,State Senate,19,D,"ESPERO, Will",58,1,0
Honolulu,40-04,State Senate,19,R,"FEVELLA, Kurt",34,4,0
Honolulu,40-04,State House,40,D,"MARTINEZ, Rose",33,1,0
Honolulu,40-04,State House,40,R,"MCDERMOTT, Bob",54,4,0
Honolulu,41-01,President,,G,"STEIN, Jill",0,0,0
Honolulu,41-01,President,,L,"JOHNSON, Gary",2,0,1
Honolulu,41-01,President,,R,"TRUMP, Donald J.",9,1,20
Honolulu,41-01,President,,D,"CLINTON, Hillary",15,3,12
Honolulu,41-01,President,,C,"CASTLE, Darrell L.",0,0,0
Honolulu,41-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0
Honolulu,41-01,U.S. Senate,,C,"ALLISON, Joy J.",1,0,1
Honolulu,41-01,U.S. Senate,,D,"SCHATZ, Brian",16,4,16
Honolulu,41-01,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,0
Honolulu,41-01,U.S. Senate,,R,"CARROLL, John",9,1,16
Honolulu,41-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",19,4,17
Honolulu,41-01,U.S. House,1,L,"YIM, Alan J.K.",0,0,2
Honolulu,41-01,U.S. House,1,N,"GRIFFIN, Calvin (G)",1,0,1
Honolulu,41-01,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",6,1,13
Honolulu,41-01,U.S. House,1,D,"CROSS, Peter",1,0,0
Honolulu,41-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",13,4,14
Honolulu,41-01,U.S. House,1,D,"KIM, Howard",1,0,1
Honolulu,41-01,U.S. House,1,L,"YIM, Alan J.K.",1,0,0
Honolulu,41-01,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",0,0,0
Honolulu,41-01,U.S. House,1,N,"PERRY, Yvonne",1,0,1
Honolulu,41-01,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",7,1,13
Honolulu,41-01,U.S. House,1,D,"KAAIHUE, Angela Aulani",1,0,4
Honolulu,41-01,U.S. House,1,D,"OCASIO, Javier",1,0,0
Honolulu,41-01,U.S. House,1,N,"PLOTZENEDER, Peter H.",0,0,0
Honolulu,41-01,State Senate,19,D,"ESPERO, Will",16,3,16
Honolulu,41-01,State Senate,19,R,"FEVELLA, Kurt",8,1,17
Honolulu,41-01,State House,41,D,"LOPRESTI, Matthew S. (Matt)",15,3,12
Honolulu,41-01,State House,41,R,"JEREMIAH, Bryan E.",9,1,19
Honolulu,41-02,President,,G,"STEIN, Jill",42,15,37
Honolulu,41-02,President,,L,"JOHNSON, Gary",101,42,70
Honolulu,41-02,President,,R,"TRUMP, Donald J.",878,451,849
Honolulu,41-02,President,,D,"CLINTON, Hillary",1127,531,886
Honolulu,41-02,President,,C,"CASTLE, Darrell L.",39,11,11
Honolulu,41-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",5,7,8
Honolulu,41-02,U.S. Senate,,C,"ALLISON, Joy J.",42,23,43
Honolulu,41-02,U.S. Senate,,D,"SCHATZ, Brian",1457,639,1124
Honolulu,41-02,U.S. Senate,,L,"KOKOSKI, Michael A.",31,13,30
Honolulu,41-02,U.S. Senate,,R,"CARROLL, John",633,346,630
Honolulu,41-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",1378,627,1057
Honolulu,41-02,U.S. House,1,L,"YIM, Alan J.K.",67,21,47
Honolulu,41-02,U.S. House,1,N,"GRIFFIN, Calvin (G)",51,34,65
Honolulu,41-02,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",662,348,653
Honolulu,41-02,U.S. House,1,D,"CROSS, Peter",37,24,34
Honolulu,41-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",1229,525,923
Honolulu,41-02,U.S. House,1,D,"KIM, Howard",26,27,34
Honolulu,41-02,U.S. House,1,L,"YIM, Alan J.K.",60,21,45
Honolulu,41-02,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",29,15,38
Honolulu,41-02,U.S. House,1,N,"PERRY, Yvonne",10,5,15
Honolulu,41-02,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",660,346,621
Honolulu,41-02,U.S. House,1,D,"KAAIHUE, Angela Aulani",45,46,59
Honolulu,41-02,U.S. House,1,D,"OCASIO, Javier",23,15,20
Honolulu,41-02,U.S. House,1,N,"PLOTZENEDER, Peter H.",3,2,4
Honolulu,41-02,State Senate,19,D,"ESPERO, Will",1358,589,967
Honolulu,41-02,State Senate,19,R,"FEVELLA, Kurt",768,429,814
Honolulu,41-02,State House,41,D,"LOPRESTI, Matthew S. (Matt)",1241,559,895
Honolulu,41-02,State House,41,R,"JEREMIAH, Bryan E.",797,463,804
Honolulu,41-03,President,,G,"STEIN, Jill",19,3,28
Honolulu,41-03,President,,L,"JOHNSON, Gary",37,15,35
Honolulu,41-03,President,,R,"TRUMP, Donald J.",258,111,398
Honolulu,41-03,President,,D,"CLINTON, Hillary",609,170,553
Honolulu,41-03,President,,C,"CASTLE, Darrell L.",22,2,14
Honolulu,41-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",3,0,6
Honolulu,41-03,U.S. Senate,,C,"ALLISON, Joy J.",13,5,38
Honolulu,41-03,U.S. Senate,,D,"SCHATZ, Brian",728,202,688
Honolulu,41-03,U.S. Senate,,L,"KOKOSKI, Michael A.",13,6,23
Honolulu,41-03,U.S. Senate,,R,"CARROLL, John",173,77,250
Honolulu,41-03,U.S. House,1,D,"HANABUSA, Colleen Wakako",712,200,684
Honolulu,41-03,U.S. House,1,L,"YIM, Alan J.K.",22,10,25
Honolulu,41-03,U.S. House,1,N,"GRIFFIN, Calvin (G)",21,5,31
Honolulu,41-03,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",180,75,258
Honolulu,41-03,U.S. House,1,D,"CROSS, Peter",18,10,23
Honolulu,41-03,U.S. House,1,D,"HANABUSA, Colleen Wakako",630,180,589
Honolulu,41-03,U.S. House,1,D,"KIM, Howard",18,4,18
Honolulu,41-03,U.S. House,1,L,"YIM, Alan J.K.",16,3,19
Honolulu,41-03,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",22,3,21
Honolulu,41-03,U.S. House,1,N,"PERRY, Yvonne",4,2,7
Honolulu,41-03,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",176,73,244
Honolulu,41-03,U.S. House,1,D,"KAAIHUE, Angela Aulani",32,6,49
Honolulu,41-03,U.S. House,1,D,"OCASIO, Javier",7,5,8
Honolulu,41-03,U.S. House,1,N,"PLOTZENEDER, Peter H.",1,1,2
Honolulu,41-03,State Senate,19,D,"ESPERO, Will",665,181,620
Honolulu,41-03,State Senate,19,R,"FEVELLA, Kurt",240,103,354
Honolulu,41-03,State House,41,D,"LOPRESTI, Matthew S. (Matt)",588,186,575
Honolulu,41-03,State House,41,R,"JEREMIAH, Bryan E.",273,97,359
Honolulu,41-04,President,,G,"STEIN, Jill",1,2,1
Honolulu,41-04,President,,L,"JOHNSON, Gary",2,1,9
Honolulu,41-04,President,,R,"TRUMP, Donald J.",23,16,66
Honolulu,41-04,President,,D,"CLINTON, Hillary",63,16,96
Honolulu,41-04,President,,C,"CASTLE, Darrell L.",2,1,2
Honolulu,41-04,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,2
Honolulu,41-04,U.S. Senate,,C,"ALLISON, Joy J.",2,1,4
Honolulu,41-04,U.S. Senate,,D,"SCHATZ, Brian",78,27,118
Honolulu,41-04,U.S. Senate,,L,"KOKOSKI, Michael A.",0,0,4
Honolulu,41-04,U.S. Senate,,R,"CARROLL, John",9,7,39
Honolulu,41-04,U.S. House,1,D,"HANABUSA, Colleen Wakako",69,20,133
Honolulu,41-04,U.S. House,1,L,"YIM, Alan J.K.",2,2,3
Honolulu,41-04,U.S. House,1,N,"GRIFFIN, Calvin (G)",5,2,6
Honolulu,41-04,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",16,9,26
Honolulu,41-04,U.S. House,1,D,"CROSS, Peter",7,0,1
Honolulu,41-04,U.S. House,1,D,"HANABUSA, Colleen Wakako",57,21,109
Honolulu,41-04,U.S. House,1,D,"KIM, Howard",3,1,2
Honolulu,41-04,U.S. House,1,L,"YIM, Alan J.K.",0,1,1
Honolulu,41-04,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",5,0,5
Honolulu,41-04,U.S. House,1,N,"PERRY, Yvonne",1,1,0
Honolulu,41-04,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",10,7,32
Honolulu,41-04,U.S. House,1,D,"KAAIHUE, Angela Aulani",5,2,9
Honolulu,41-04,U.S. House,1,D,"OCASIO, Javier",1,1,3
Honolulu,41-04,U.S. House,1,N,"PLOTZENEDER, Peter H.",0,0,1
Honolulu,41-04,State House,41,D,"LOPRESTI, Matthew S. (Matt)",78,23,114
Honolulu,41-04,State House,41,R,"JEREMIAH, Bryan E.",14,12,57
Honolulu,42-01,President,,G,"STEIN, Jill",52,14,48
Honolulu,42-01,President,,L,"JOHNSON, Gary",75,29,62
Honolulu,42-01,President,,R,"TRUMP, Donald J.",618,362,1017
Honolulu,42-01,President,,D,"CLINTON, Hillary",932,531,1185
Honolulu,42-01,President,,C,"CASTLE, Darrell L.",35,10,26
Honolulu,42-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",3,3,11
Honolulu,42-01,U.S. Senate,,C,"ALLISON, Joy J.",17,26,83
Honolulu,42-01,U.S. Senate,,D,"SCHATZ, Brian",1182,618,1502
Honolulu,42-01,U.S. Senate,,L,"KOKOSKI, Michael A.",18,12,38
Honolulu,42-01,U.S. Senate,,R,"CARROLL, John",459,269,651
Honolulu,42-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",1152,611,1519
Honolulu,42-01,U.S. House,1,L,"YIM, Alan J.K.",39,20,63
Honolulu,42-01,U.S. House,1,N,"GRIFFIN, Calvin (G)",27,35,74
Honolulu,42-01,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",440,264,617
Honolulu,42-01,U.S. House,1,D,"CROSS, Peter",20,24,57
Honolulu,42-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",1038,534,1310
Honolulu,42-01,U.S. House,1,D,"KIM, Howard",25,17,52
Honolulu,42-01,U.S. House,1,L,"YIM, Alan J.K.",26,20,54
Honolulu,42-01,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",19,22,47
Honolulu,42-01,U.S. House,1,N,"PERRY, Yvonne",8,8,12
Honolulu,42-01,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",434,242,595
Honolulu,42-01,U.S. House,1,D,"KAAIHUE, Angela Aulani",58,48,109
Honolulu,42-01,U.S. House,1,D,"OCASIO, Javier",15,7,22
Honolulu,42-01,U.S. House,1,N,"PLOTZENEDER, Peter H.",4,2,3
Honolulu,42-02,President,,G,"STEIN, Jill",13,5,23
Honolulu,42-02,President,,L,"JOHNSON, Gary",10,15,41
Honolulu,42-02,President,,R,"TRUMP, Donald J.",197,70,366
Honolulu,42-02,President,,D,"CLINTON, Hillary",280,145,375
Honolulu,42-02,President,,C,"CASTLE, Darrell L.",3,2,22
Honolulu,42-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",3,1,3
Honolulu,42-02,U.S. Senate,,C,"ALLISON, Joy J.",9,6,34
Honolulu,42-02,U.S. Senate,,D,"SCHATZ, Brian",329,163,519
Honolulu,42-02,U.S. Senate,,L,"KOKOSKI, Michael A.",9,7,13
Honolulu,42-02,U.S. Senate,,R,"CARROLL, John",140,56,240
Honolulu,42-02,U.S. House,2,D,"GABBARD, Tulsi",385,184,636
Honolulu,42-02,U.S. House,2,R,"KAAIHUE, Angela Aulani",100,43,181
Honolulu,42-03,President,,G,"STEIN, Jill",17,8,29
Honolulu,42-03,President,,L,"JOHNSON, Gary",38,22,57
Honolulu,42-03,President,,R,"TRUMP, Donald J.",339,212,567
Honolulu,42-03,President,,D,"CLINTON, Hillary",462,256,533
Honolulu,42-03,President,,C,"CASTLE, Darrell L.",7,6,12
Honolulu,42-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",2,1,4
Honolulu,42-03,U.S. Senate,,C,"ALLISON, Joy J.",22,12,26
Honolulu,42-03,U.S. Senate,,D,"SCHATZ, Brian",548,310,692
Honolulu,42-03,U.S. Senate,,L,"KOKOSKI, Michael A.",13,12,30
Honolulu,42-03,U.S. Senate,,R,"CARROLL, John",270,157,416
Honolulu,42-03,U.S. House,2,D,"GABBARD, Tulsi",646,362,873
Honolulu,42-03,U.S. House,2,R,"KAAIHUE, Angela Aulani",185,126,281
Honolulu,43-01,President,,G,"STEIN, Jill",2,0,0
Honolulu,43-01,President,,L,"JOHNSON, Gary",4,0,0
Honolulu,43-01,President,,R,"TRUMP, Donald J.",57,1,0
Honolulu,43-01,President,,D,"CLINTON, Hillary",59,4,0
Honolulu,43-01,President,,C,"CASTLE, Darrell L.",0,0,0
Honolulu,43-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,0
Honolulu,43-01,U.S. Senate,,C,"ALLISON, Joy J.",4,1,0
Honolulu,43-01,U.S. Senate,,D,"SCHATZ, Brian",65,3,0
Honolulu,43-01,U.S. Senate,,L,"KOKOSKI, Michael A.",4,1,0
Honolulu,43-01,U.S. Senate,,R,"CARROLL, John",47,0,0
Honolulu,43-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",74,4,0
Honolulu,43-01,U.S. House,1,L,"YIM, Alan J.K.",1,0,0
Honolulu,43-01,U.S. House,1,N,"GRIFFIN, Calvin (G)",1,0,0
Honolulu,43-01,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",41,1,0
Honolulu,43-01,U.S. House,1,D,"CROSS, Peter",1,0,0
Honolulu,43-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",68,4,0
Honolulu,43-01,U.S. House,1,D,"KIM, Howard",3,0,0
Honolulu,43-01,U.S. House,1,L,"YIM, Alan J.K.",3,0,0
Honolulu,43-01,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",1,0,0
Honolulu,43-01,U.S. House,1,N,"PERRY, Yvonne",0,0,0
Honolulu,43-01,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",38,1,0
Honolulu,43-01,U.S. House,1,D,"KAAIHUE, Angela Aulani",2,0,0
Honolulu,43-01,U.S. House,1,D,"OCASIO, Javier",0,0,0
Honolulu,43-01,U.S. House,1,N,"PLOTZENEDER, Peter H.",0,0,0
Honolulu,43-01,State House,43,D,"ELI, Stacelynn K.M.",31,2,0
Honolulu,43-01,State House,43,R,"TUPOLA, Andria",88,3,0
Honolulu,43-02,President,,G,"STEIN, Jill",2,1,2
Honolulu,43-02,President,,L,"JOHNSON, Gary",5,0,5
Honolulu,43-02,President,,R,"TRUMP, Donald J.",22,15,52
Honolulu,43-02,President,,D,"CLINTON, Hillary",68,37,69
Honolulu,43-02,President,,C,"CASTLE, Darrell L.",0,0,1
Honolulu,43-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",5,0,3
Honolulu,43-02,U.S. Senate,,C,"ALLISON, Joy J.",2,3,5
Honolulu,43-02,U.S. Senate,,D,"SCHATZ, Brian",71,33,78
Honolulu,43-02,U.S. Senate,,L,"KOKOSKI, Michael A.",2,2,3
Honolulu,43-02,U.S. Senate,,R,"CARROLL, John",14,13,40
Honolulu,43-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",73,36,87
Honolulu,43-02,U.S. House,1,L,"YIM, Alan J.K.",0,0,8
Honolulu,43-02,U.S. House,1,N,"GRIFFIN, Calvin (G)",1,2,1
Honolulu,43-02,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",19,13,32
Honolulu,43-02,U.S. House,1,D,"CROSS, Peter",3,0,4
Honolulu,43-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",56,30,71
Honolulu,43-02,U.S. House,1,D,"KIM, Howard",5,1,6
Honolulu,43-02,U.S. House,1,L,"YIM, Alan J.K.",0,0,5
Honolulu,43-02,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",1,1,0
Honolulu,43-02,U.S. House,1,N,"PERRY, Yvonne",0,0,1
Honolulu,43-02,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",19,12,35
Honolulu,43-02,U.S. House,1,D,"KAAIHUE, Angela Aulani",5,5,6
Honolulu,43-02,U.S. House,1,D,"OCASIO, Javier",1,1,1
Honolulu,43-02,U.S. House,1,N,"PLOTZENEDER, Peter H.",0,0,0
Honolulu,43-02,State House,43,D,"ELI, Stacelynn K.M.",38,24,47
Honolulu,43-02,State House,43,R,"TUPOLA, Andria",49,27,80
Honolulu,43-03,President,,G,"STEIN, Jill",3,2,9
Honolulu,43-03,President,,L,"JOHNSON, Gary",5,4,12
Honolulu,43-03,President,,R,"TRUMP, Donald J.",109,102,171
Honolulu,43-03,President,,D,"CLINTON, Hillary",164,97,183
Honolulu,43-03,President,,C,"CASTLE, Darrell L.",3,2,3
Honolulu,43-03,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",1,2,2
Honolulu,43-03,U.S. Senate,,C,"ALLISON, Joy J.",2,10,13
Honolulu,43-03,U.S. Senate,,D,"SCHATZ, Brian",172,107,210
Honolulu,43-03,U.S. Senate,,L,"KOKOSKI, Michael A.",6,4,8
Honolulu,43-03,U.S. Senate,,R,"CARROLL, John",88,77,134
Honolulu,43-03,U.S. House,1,D,"HANABUSA, Colleen Wakako",160,114,194
Honolulu,43-03,U.S. House,1,L,"YIM, Alan J.K.",7,8,12
Honolulu,43-03,U.S. House,1,N,"GRIFFIN, Calvin (G)",7,6,12
Honolulu,43-03,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",102,71,143
Honolulu,43-03,U.S. House,1,D,"CROSS, Peter",3,5,14
Honolulu,43-03,U.S. House,1,D,"HANABUSA, Colleen Wakako",144,88,163
Honolulu,43-03,U.S. House,1,D,"KIM, Howard",7,10,4
Honolulu,43-03,U.S. House,1,L,"YIM, Alan J.K.",9,9,6
Honolulu,43-03,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",6,3,10
Honolulu,43-03,U.S. House,1,N,"PERRY, Yvonne",2,0,1
Honolulu,43-03,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",92,66,140
Honolulu,43-03,U.S. House,1,D,"KAAIHUE, Angela Aulani",6,11,15
Honolulu,43-03,U.S. House,1,D,"OCASIO, Javier",2,2,1
Honolulu,43-03,U.S. House,1,N,"PLOTZENEDER, Peter H.",1,0,1
Honolulu,43-03,State House,43,D,"ELI, Stacelynn K.M.",109,84,132
Honolulu,43-03,State House,43,R,"TUPOLA, Andria",152,116,225
Honolulu,43-04,President,,G,"STEIN, Jill",30,7,55
Honolulu,43-04,President,,L,"JOHNSON, Gary",40,10,53
Honolulu,43-04,President,,R,"TRUMP, Donald J.",245,86,549
Honolulu,43-04,President,,D,"CLINTON, Hillary",520,164,734
Honolulu,43-04,President,,C,"CASTLE, Darrell L.",27,8,31
Honolulu,43-04,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",9,0,8
Honolulu,43-04,U.S. Senate,,C,"ALLISON, Joy J.",21,11,52
Honolulu,43-04,U.S. Senate,,D,"SCHATZ, Brian",641,191,998
Honolulu,43-04,U.S. Senate,,L,"KOKOSKI, Michael A.",13,3,29
Honolulu,43-04,U.S. Senate,,R,"CARROLL, John",170,66,307
Honolulu,43-04,U.S. House,2,D,"GABBARD, Tulsi",702,223,1125
Honolulu,43-04,U.S. House,2,R,"KAAIHUE, Angela Aulani",142,46,270
Honolulu,43-04,State House,43,D,"ELI, Stacelynn K.M.",343,89,488
Honolulu,43-04,State House,43,R,"TUPOLA, Andria",533,184,940
Honolulu,43-05,President,,G,"STEIN, Jill",31,3,30
Honolulu,43-05,President,,L,"JOHNSON, Gary",30,3,45
Honolulu,43-05,President,,R,"TRUMP, Donald J.",262,116,524
Honolulu,43-05,President,,D,"CLINTON, Hillary",307,89,541
Honolulu,43-05,President,,C,"CASTLE, Darrell L.",19,2,18
Honolulu,43-05,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",3,3,2
Honolulu,43-05,U.S. Senate,,C,"ALLISON, Joy J.",15,4,51
Honolulu,43-05,U.S. Senate,,D,"SCHATZ, Brian",437,121,732
Honolulu,43-05,U.S. Senate,,L,"KOKOSKI, Michael A.",11,2,18
Honolulu,43-05,U.S. Senate,,R,"CARROLL, John",173,83,323
Honolulu,43-05,U.S. House,2,D,"GABBARD, Tulsi",506,146,831
Honolulu,43-05,U.S. House,2,R,"KAAIHUE, Angela Aulani",127,68,281
Honolulu,43-05,State House,43,D,"ELI, Stacelynn K.M.",187,55,303
Honolulu,43-05,State House,43,R,"TUPOLA, Andria",455,159,848
Honolulu,44-01,President,,G,"STEIN, Jill",42,14,69
Honolulu,44-01,President,,L,"JOHNSON, Gary",51,11,74
Honolulu,44-01,President,,R,"TRUMP, Donald J.",390,94,726
Honolulu,44-01,President,,D,"CLINTON, Hillary",635,181,939
Honolulu,44-01,President,,C,"CASTLE, Darrell L.",33,0,44
Honolulu,44-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",7,3,16
Honolulu,44-01,U.S. Senate,,C,"ALLISON, Joy J.",29,16,106
Honolulu,44-01,U.S. Senate,,D,"SCHATZ, Brian",830,194,1244
Honolulu,44-01,U.S. Senate,,L,"KOKOSKI, Michael A.",11,5,30
Honolulu,44-01,U.S. Senate,,R,"CARROLL, John",264,71,407
Honolulu,44-01,U.S. House,2,D,"GABBARD, Tulsi",925,238,1452
Honolulu,44-01,U.S. House,2,R,"KAAIHUE, Angela Aulani",196,54,359
Honolulu,44-01,State House,44,D,"GATES, Cedric Asuega",696,190,1209
Honolulu,44-01,State House,44,R,"PA'ALUHI, Marc K.",448,107,639
Honolulu,44-02,President,,G,"STEIN, Jill",28,8,47
Honolulu,44-02,President,,L,"JOHNSON, Gary",21,6,43
Honolulu,44-02,President,,R,"TRUMP, Donald J.",279,80,471
Honolulu,44-02,President,,D,"CLINTON, Hillary",379,127,556
Honolulu,44-02,President,,C,"CASTLE, Darrell L.",12,2,17
Honolulu,44-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",1,4,12
Honolulu,44-02,U.S. Senate,,C,"ALLISON, Joy J.",27,11,48
Honolulu,44-02,U.S. Senate,,D,"SCHATZ, Brian",471,139,715
Honolulu,44-02,U.S. Senate,,L,"KOKOSKI, Michael A.",11,6,27
Honolulu,44-02,U.S. Senate,,R,"CARROLL, John",200,53,300
Honolulu,44-02,U.S. House,2,D,"GABBARD, Tulsi",525,157,846
Honolulu,44-02,U.S. House,2,R,"KAAIHUE, Angela Aulani",169,59,243
Honolulu,44-02,State House,44,D,"GATES, Cedric Asuega",428,152,671
Honolulu,44-02,State House,44,R,"PA'ALUHI, Marc K.",277,72,448
Honolulu,45-01,President,,G,"STEIN, Jill",19,3,31
Honolulu,45-01,President,,L,"JOHNSON, Gary",47,7,62
Honolulu,45-01,President,,R,"TRUMP, Donald J.",385,60,501
Honolulu,45-01,President,,D,"CLINTON, Hillary",712,87,692
Honolulu,45-01,President,,C,"CASTLE, Darrell L.",7,2,10
Honolulu,45-01,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",0,0,5
Honolulu,45-01,U.S. Senate,,C,"ALLISON, Joy J.",16,4,36
Honolulu,45-01,U.S. Senate,,D,"SCHATZ, Brian",834,112,843
Honolulu,45-01,U.S. Senate,,L,"KOKOSKI, Michael A.",12,4,23
Honolulu,45-01,U.S. Senate,,R,"CARROLL, John",272,38,357
Honolulu,45-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",836,102,806
Honolulu,45-01,U.S. House,1,L,"YIM, Alan J.K.",20,6,39
Honolulu,45-01,U.S. House,1,N,"GRIFFIN, Calvin (G)",16,4,30
Honolulu,45-01,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",274,39,393
Honolulu,45-01,U.S. House,1,D,"CROSS, Peter",6,3,21
Honolulu,45-01,U.S. House,1,D,"HANABUSA, Colleen Wakako",763,94,719
Honolulu,45-01,U.S. House,1,D,"KIM, Howard",15,2,24
Honolulu,45-01,U.S. House,1,L,"YIM, Alan J.K.",18,3,32
Honolulu,45-01,U.S. House,1,N,"GRIFFIN, Calvin C. (G)",10,3,16
Honolulu,45-01,U.S. House,1,N,"PERRY, Yvonne",4,1,8
Honolulu,45-01,U.S. House,1,R,"OSTROV, Shirlene DelaCruz",273,36,382
Honolulu,45-01,U.S. House,1,D,"KAAIHUE, Angela Aulani",28,4,39
Honolulu,45-01,U.S. House,1,D,"OCASIO, Javier",12,2,15
Honolulu,45-01,U.S. House,1,N,"PLOTZENEDER, Peter H.",1,1,2
Honolulu,45-02,President,,G,"STEIN, Jill",12,2,10
Honolulu,45-02,President,,L,"JOHNSON, Gary",15,0,16
Honolulu,45-02,President,,R,"TRUMP, Donald J.",143,21,185
Honolulu,45-02,President,,D,"CLINTON, Hillary",165,35,268
Honolulu,45-02,President,,C,"CASTLE, Darrell L.",0,0,13
Honolulu,45-02,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",2,0,4
Honolulu,45-02,U.S. Senate,,C,"ALLISON, Joy J.",3,0,23
Honolulu,45-02,U.S. Senate,,D,"SCHATZ, Brian",209,39,299
Honolulu,45-02,U.S. Senate,,L,"KOKOSKI, Michael A.",7,1,13
Honolulu,45-02,U.S. Senate,,R,"CARROLL, John",98,17,140
Honolulu,45-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",206,37,309
Honolulu,45-02,U.S. House,1,L,"YIM, Alan J.K.",8,3,16
Honolulu,45-02,U.S. House,1,N,"GRIFFIN, Calvin (G)",6,0,17
Honolulu,45-02,U.S. House,1,R,"OSTROV, Shirlene D. (Shirl)",105,16,138
Honolulu,45-02,U.S. House,1,D,"CROSS, Peter",6,0,14
Honolulu,45-02,U.S. House,1,D,"HANABUSA, Colleen Wakako",179,36,254
Honolulu,45-02,U.S. House,1,D,"KIM, Howard",3,1,17
Honolulu,45-02,U.S. House,1,L,"YIM, Alan J.K.",10,2,11
