county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,38-01,U.S. Representative,1,D,"ESPERO, Will",56,2,82,140
City & County of Honolulu,38-01,U.S. Representative,1,D,"XIAN, Kathryn",11,0,1,12
City & County of Honolulu,38-01,Governor,,L,"DAVIS, Jeff",0,0,1,1
City & County of Honolulu,38-01,Governor,,I,"HANNEMANN, Mufi",11,1,6,18
City & County of Honolulu,38-01,Governor,,R,"AIONA, Duke",114,17,115,246
City & County of Honolulu,38-01,Governor,,R,"COLLINS, Charles (Trump)",0,0,2,2
City & County of Honolulu,38-01,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
City & County of Honolulu,38-01,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,38-01,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,38-01,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,38-01,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,38-01,Governor,,D,"ABERCROMBIE, Neil",168,23,236,427
City & County of Honolulu,38-01,Governor,,D,"IGE, David Yutaka",404,37,561,1002
City & County of Honolulu,38-01,Governor,,D,"TANABE, Van K. (Tanaban)",5,0,6,11
City & County of Honolulu,38-01,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,0,0
City & County of Honolulu,38-01,Lieutenant Governor,,I,"CHANG, Les",6,1,2,9
City & County of Honolulu,38-01,Lieutenant Governor,,R,"AHU, Elwin P.",90,14,93,197
City & County of Honolulu,38-01,Lieutenant Governor,,R,"SUTTON, Warner Kimo",17,3,16,36
City & County of Honolulu,38-01,Lieutenant Governor,,D,"HEE, Clayton",253,30,377,660
City & County of Honolulu,38-01,Lieutenant Governor,,D,"PULETASI, Sam",8,0,6,14
City & County of Honolulu,38-01,Lieutenant Governor,,D,"TSUTSUI, Shan S.",244,23,349,616
City & County of Honolulu,38-01,Lieutenant Governor,,D,"ZANAKIS, Mary",38,4,40,82
City & County of Honolulu,38-01,Lieutenant Governor,,D,"SHIRATORI, Miles",6,0,6,12
City & County of Honolulu,38-01,State Senator,17,I,"CLEMENTE, Roger",6,2,2,10
City & County of Honolulu,38-01,State Senator,17,D,"NISHIHARA, Clarence",446,47,599,1092
City & County of Honolulu,38-01,State Representative,38,D,"AQUINO, Henry J.C.",394,44,541,979
City & County of Honolulu,38-01,State Representative,38,D,"SONSON, Alex M.",172,16,261,449
City & County of Honolulu,38-02,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",1,0,2,3
City & County of Honolulu,38-02,U.S. Senator Vacancy,,R,"CAVASSO, Cam",51,4,55,110
City & County of Honolulu,38-02,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",2,0,7,9
City & County of Honolulu,38-02,U.S. Senator Vacancy,,R,"ROCO, John P.",10,1,10,21
City & County of Honolulu,38-02,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",3,1,1,5
City & County of Honolulu,38-02,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",2,0,1,3
City & County of Honolulu,38-02,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
City & County of Honolulu,38-02,U.S. Senator Vacancy,,D,"EVANS, Brian",12,2,13,27
City & County of Honolulu,38-02,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",363,30,344,737
City & County of Honolulu,38-02,U.S. Senator Vacancy,,D,"SCHATZ, Brian",209,15,237,461
City & County of Honolulu,38-02,U.S. Representative,1,R,"DJOU, Charles",69,7,75,151
City & County of Honolulu,38-02,U.S. Representative,1,R,"LEVENE, Allan",3,0,3,6
City & County of Honolulu,38-02,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,1,1
City & County of Honolulu,38-02,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,38-02,U.S. Representative,1,D,"ANDERSON, Ikaika",26,4,29,59
City & County of Honolulu,38-02,U.S. Representative,1,D,"KIM, Donna Mercado",198,14,221,433
City & County of Honolulu,38-02,U.S. Representative,1,D,"MANAHAN, Joey",133,4,83,220
City & County of Honolulu,38-02,U.S. Representative,1,D,"TAKAI, Mark",129,20,158,307
City & County of Honolulu,38-02,U.S. Representative,1,D,"CHANG, Stanley",25,0,12,37
City & County of Honolulu,38-02,U.S. Representative,1,D,"ESPERO, Will",55,5,66,126
City & County of Honolulu,38-02,U.S. Representative,1,D,"XIAN, Kathryn",7,1,4,12
City & County of Honolulu,38-02,Governor,,L,"DAVIS, Jeff",1,0,0,1
City & County of Honolulu,38-02,Governor,,I,"HANNEMANN, Mufi",7,1,5,13
City & County of Honolulu,38-02,Governor,,R,"AIONA, Duke",70,8,83,161
City & County of Honolulu,38-02,Governor,,R,"COLLINS, Charles (Trump)",2,0,1,3
City & County of Honolulu,38-02,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
City & County of Honolulu,38-02,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,38-02,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,38-02,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,1,1
City & County of Honolulu,38-02,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,38-02,Governor,,D,"ABERCROMBIE, Neil",181,9,182,372
City & County of Honolulu,38-02,Governor,,D,"IGE, David Yutaka",394,39,403,836
City & County of Honolulu,38-02,Governor,,D,"TANABE, Van K. (Tanaban)",6,0,7,13
City & County of Honolulu,38-02,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",1,0,0,1
City & County of Honolulu,38-02,Lieutenant Governor,,I,"CHANG, Les",4,1,3,8
City & County of Honolulu,38-02,Lieutenant Governor,,R,"AHU, Elwin P.",59,6,56,121
City & County of Honolulu,38-02,Lieutenant Governor,,R,"SUTTON, Warner Kimo",11,1,20,32
City & County of Honolulu,38-02,Lieutenant Governor,,D,"HEE, Clayton",265,15,247,527
City & County of Honolulu,38-02,Lieutenant Governor,,D,"PULETASI, Sam",10,0,6,16
City & County of Honolulu,38-02,Lieutenant Governor,,D,"TSUTSUI, Shan S.",240,30,281,551
City & County of Honolulu,38-02,Lieutenant Governor,,D,"ZANAKIS, Mary",40,1,30,71
City & County of Honolulu,38-02,Lieutenant Governor,,D,"SHIRATORI, Miles",12,1,3,16
City & County of Honolulu,38-02,State Senator,17,I,"CLEMENTE, Roger",2,1,3,6
City & County of Honolulu,38-02,State Senator,17,D,"NISHIHARA, Clarence",447,38,424,909
City & County of Honolulu,38-02,State Representative,38,D,"AQUINO, Henry J.C.",380,38,380,798
City & County of Honolulu,38-02,State Representative,38,D,"SONSON, Alex M.",198,9,200,407
City & County of Honolulu,38-03,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",1,0,0,1
City & County of Honolulu,38-03,U.S. Senator Vacancy,,R,"CAVASSO, Cam",44,3,38,85
City & County of Honolulu,38-03,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",4,0,7,11
City & County of Honolulu,38-03,U.S. Senator Vacancy,,R,"ROCO, John P.",5,1,9,15
City & County of Honolulu,38-03,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",0,1,1,2
City & County of Honolulu,38-03,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,38-03,U.S. Senator Vacancy,,N,"ALLISON, Joy",1,0,0,1
City & County of Honolulu,38-03,U.S. Senator Vacancy,,D,"EVANS, Brian",7,1,7,15
City & County of Honolulu,38-03,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",182,16,221,419
City & County of Honolulu,38-03,U.S. Senator Vacancy,,D,"SCHATZ, Brian",82,9,126,217
City & County of Honolulu,38-03,U.S. Representative,1,R,"DJOU, Charles",59,4,56,119
City & County of Honolulu,38-03,U.S. Representative,1,R,"LEVENE, Allan",3,0,1,4
City & County of Honolulu,38-03,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",1,0,0,1
City & County of Honolulu,38-03,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,38-03,U.S. Representative,1,D,"ANDERSON, Ikaika",19,1,28,48
City & County of Honolulu,38-03,U.S. Representative,1,D,"KIM, Donna Mercado",98,8,113,219
City & County of Honolulu,38-03,U.S. Representative,1,D,"MANAHAN, Joey",19,2,41,62
City & County of Honolulu,38-03,U.S. Representative,1,D,"TAKAI, Mark",91,13,109,213
City & County of Honolulu,38-03,U.S. Representative,1,D,"CHANG, Stanley",8,1,12,21
City & County of Honolulu,38-03,U.S. Representative,1,D,"ESPERO, Will",18,2,31,51
City & County of Honolulu,38-03,U.S. Representative,1,D,"XIAN, Kathryn",4,0,4,8
City & County of Honolulu,38-03,Governor,,L,"DAVIS, Jeff",1,0,0,1
City & County of Honolulu,38-03,Governor,,I,"HANNEMANN, Mufi",4,0,2,6
City & County of Honolulu,38-03,Governor,,R,"AIONA, Duke",65,5,62,132
City & County of Honolulu,38-03,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
City & County of Honolulu,38-03,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
City & County of Honolulu,38-03,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,38-03,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,38-03,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,38-03,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,38-03,Governor,,D,"ABERCROMBIE, Neil",52,7,92,151
City & County of Honolulu,38-03,Governor,,D,"IGE, David Yutaka",215,19,252,486
City & County of Honolulu,38-03,Governor,,D,"TANABE, Van K. (Tanaban)",4,0,10,14
City & County of Honolulu,38-03,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",1,0,0,1
City & County of Honolulu,38-03,Lieutenant Governor,,I,"CHANG, Les",3,0,1,4
City & County of Honolulu,38-03,Lieutenant Governor,,R,"AHU, Elwin P.",57,4,51,112
City & County of Honolulu,38-03,Lieutenant Governor,,R,"SUTTON, Warner Kimo",7,1,6,14
City & County of Honolulu,38-03,Lieutenant Governor,,D,"HEE, Clayton",116,10,153,279
City & County of Honolulu,38-03,Lieutenant Governor,,D,"PULETASI, Sam",1,0,7,8
City & County of Honolulu,38-03,Lieutenant Governor,,D,"TSUTSUI, Shan S.",120,15,151,286
City & County of Honolulu,38-03,Lieutenant Governor,,D,"ZANAKIS, Mary",20,2,18,40
City & County of Honolulu,38-03,Lieutenant Governor,,D,"SHIRATORI, Miles",2,0,7,9
City & County of Honolulu,38-03,State Senator,17,I,"CLEMENTE, Roger",2,0,1,3
City & County of Honolulu,38-03,State Senator,17,D,"NISHIHARA, Clarence",210,22,253,485
City & County of Honolulu,38-03,State Representative,38,D,"AQUINO, Henry J.C.",165,16,212,393
City & County of Honolulu,38-03,State Representative,38,D,"SONSON, Alex M.",87,8,114,209
City & County of Honolulu,38-04,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,1,1
City & County of Honolulu,38-04,U.S. Senator Vacancy,,R,"CAVASSO, Cam",11,0,15,26
City & County of Honolulu,38-04,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",1,0,2,3
City & County of Honolulu,38-04,U.S. Senator Vacancy,,R,"ROCO, John P.",0,0,2,2
City & County of Honolulu,38-04,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",1,0,0,1
City & County of Honolulu,38-04,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,38-04,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
City & County of Honolulu,38-04,U.S. Senator Vacancy,,D,"EVANS, Brian",0,0,1,1
City & County of Honolulu,38-04,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",65,4,62,131
City & County of Honolulu,38-04,U.S. Senator Vacancy,,D,"SCHATZ, Brian",35,4,33,72
City & County of Honolulu,38-04,U.S. Representative,1,R,"DJOU, Charles",12,0,18,30
City & County of Honolulu,38-04,U.S. Representative,1,R,"LEVENE, Allan",2,0,1,3
City & County of Honolulu,38-04,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,38-04,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,38-04,U.S. Representative,1,D,"ANDERSON, Ikaika",6,2,6,14
City & County of Honolulu,38-04,U.S. Representative,1,D,"KIM, Donna Mercado",31,4,34,69
City & County of Honolulu,38-04,U.S. Representative,1,D,"MANAHAN, Joey",19,0,20,39
City & County of Honolulu,38-04,U.S. Representative,1,D,"TAKAI, Mark",29,2,15,46
City & County of Honolulu,38-04,U.S. Representative,1,D,"CHANG, Stanley",3,0,1,4
City & County of Honolulu,38-04,U.S. Representative,1,D,"ESPERO, Will",9,0,17,26
City & County of Honolulu,38-04,U.S. Representative,1,D,"XIAN, Kathryn",0,0,1,1
City & County of Honolulu,38-04,Governor,,L,"DAVIS, Jeff",0,0,1,1
City & County of Honolulu,38-04,Governor,,I,"HANNEMANN, Mufi",1,0,1,2
City & County of Honolulu,38-04,Governor,,R,"AIONA, Duke",13,0,20,33
City & County of Honolulu,38-04,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
City & County of Honolulu,38-04,Governor,,R,"GREGORY, Stuart Todd",2,0,1,3
City & County of Honolulu,38-04,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,38-04,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,38-04,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,38-04,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,38-04,Governor,,D,"ABERCROMBIE, Neil",22,1,33,56
City & County of Honolulu,38-04,Governor,,D,"IGE, David Yutaka",75,7,60,142
City & County of Honolulu,38-04,Governor,,D,"TANABE, Van K. (Tanaban)",0,0,2,2
City & County of Honolulu,38-04,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,1,1
City & County of Honolulu,38-04,Lieutenant Governor,,I,"CHANG, Les",1,0,1,2
City & County of Honolulu,38-04,Lieutenant Governor,,R,"AHU, Elwin P.",11,0,18,29
City & County of Honolulu,38-04,Lieutenant Governor,,R,"SUTTON, Warner Kimo",2,0,3,5
City & County of Honolulu,38-04,Lieutenant Governor,,D,"HEE, Clayton",45,7,38,90
City & County of Honolulu,38-04,Lieutenant Governor,,D,"PULETASI, Sam",0,0,1,1
City & County of Honolulu,38-04,Lieutenant Governor,,D,"TSUTSUI, Shan S.",45,1,47,93
City & County of Honolulu,38-04,Lieutenant Governor,,D,"ZANAKIS, Mary",7,0,5,12
City & County of Honolulu,38-04,Lieutenant Governor,,D,"SHIRATORI, Miles",0,0,1,1
City & County of Honolulu,38-04,State Representative,38,D,"AQUINO, Henry J.C.",68,3,75,146
City & County of Honolulu,38-04,State Representative,38,D,"SONSON, Alex M.",29,5,20,54
City & County of Honolulu,39-01,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,0,1,1
City & County of Honolulu,39-01,U.S. Senator Vacancy,,R,"CAVASSO, Cam",10,1,7,18
City & County of Honolulu,39-01,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",3,0,0,3
City & County of Honolulu,39-01,U.S. Senator Vacancy,,R,"ROCO, John P.",2,0,4,6
City & County of Honolulu,39-01,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",1,0,0,1
City & County of Honolulu,39-01,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,39-01,U.S. Senator Vacancy,,N,"ALLISON, Joy",0,0,0,0
City & County of Honolulu,39-01,U.S. Senator Vacancy,,D,"EVANS, Brian",1,0,7,8
City & County of Honolulu,39-01,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",65,6,69,140
City & County of Honolulu,39-01,U.S. Senator Vacancy,,D,"SCHATZ, Brian",44,5,58,107
City & County of Honolulu,39-01,U.S. Representative,1,R,"DJOU, Charles",16,1,13,30
City & County of Honolulu,39-01,U.S. Representative,1,R,"LEVENE, Allan",0,0,0,0
City & County of Honolulu,39-01,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,39-01,U.S. Representative,1,N,"MEYER, Robert H.",0,0,0,0
City & County of Honolulu,39-01,U.S. Representative,1,D,"ANDERSON, Ikaika",9,0,8,17
City & County of Honolulu,39-01,U.S. Representative,1,D,"KIM, Donna Mercado",29,7,49,85
City & County of Honolulu,39-01,U.S. Representative,1,D,"MANAHAN, Joey",16,0,20,36
City & County of Honolulu,39-01,U.S. Representative,1,D,"TAKAI, Mark",38,4,41,83
City & County of Honolulu,39-01,U.S. Representative,1,D,"CHANG, Stanley",1,0,3,4
City & County of Honolulu,39-01,U.S. Representative,1,D,"ESPERO, Will",10,0,7,17
City & County of Honolulu,39-01,U.S. Representative,1,D,"XIAN, Kathryn",1,0,3,4
City & County of Honolulu,39-01,Governor,,L,"DAVIS, Jeff",0,0,0,0
City & County of Honolulu,39-01,Governor,,I,"HANNEMANN, Mufi",3,0,1,4
City & County of Honolulu,39-01,Governor,,R,"AIONA, Duke",18,1,12,31
City & County of Honolulu,39-01,Governor,,R,"COLLINS, Charles (Trump)",0,0,0,0
City & County of Honolulu,39-01,Governor,,R,"GREGORY, Stuart Todd",0,0,0,0
City & County of Honolulu,39-01,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,39-01,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,39-01,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,39-01,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,39-01,Governor,,D,"ABERCROMBIE, Neil",24,6,47,77
City & County of Honolulu,39-01,Governor,,D,"IGE, David Yutaka",82,5,87,174
City & County of Honolulu,39-01,Governor,,D,"TANABE, Van K. (Tanaban)",0,0,1,1
City & County of Honolulu,39-01,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,0,0,0
City & County of Honolulu,39-01,Lieutenant Governor,,I,"CHANG, Les",1,0,1,2
City & County of Honolulu,39-01,Lieutenant Governor,,R,"AHU, Elwin P.",15,1,7,23
City & County of Honolulu,39-01,Lieutenant Governor,,R,"SUTTON, Warner Kimo",3,0,4,7
City & County of Honolulu,39-01,Lieutenant Governor,,D,"HEE, Clayton",50,7,55,112
City & County of Honolulu,39-01,Lieutenant Governor,,D,"PULETASI, Sam",3,0,3,6
City & County of Honolulu,39-01,Lieutenant Governor,,D,"TSUTSUI, Shan S.",41,4,71,116
City & County of Honolulu,39-01,Lieutenant Governor,,D,"ZANAKIS, Mary",14,0,6,20
City & County of Honolulu,39-01,Lieutenant Governor,,D,"SHIRATORI, Miles",1,0,0,1
City & County of Honolulu,39-01,State Senator,17,I,"CLEMENTE, Roger",1,0,1,2
City & County of Honolulu,39-01,State Senator,17,D,"NISHIHARA, Clarence",93,6,102,201
City & County of Honolulu,39-01,State Representative,39,D,"CULLEN, Ty J.K.",88,10,121,219
City & County of Honolulu,39-02,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",2,1,3,6
City & County of Honolulu,39-02,U.S. Senator Vacancy,,R,"CAVASSO, Cam",134,16,147,297
City & County of Honolulu,39-02,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",17,1,17,35
City & County of Honolulu,39-02,U.S. Senator Vacancy,,R,"ROCO, John P.",45,8,18,71
City & County of Honolulu,39-02,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",9,3,13,25
City & County of Honolulu,39-02,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",1,0,1,2
City & County of Honolulu,39-02,U.S. Senator Vacancy,,N,"ALLISON, Joy",3,0,0,3
City & County of Honolulu,39-02,U.S. Senator Vacancy,,D,"EVANS, Brian",14,2,30,46
City & County of Honolulu,39-02,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",466,95,534,1095
City & County of Honolulu,39-02,U.S. Senator Vacancy,,D,"SCHATZ, Brian",393,70,452,915
City & County of Honolulu,39-02,U.S. Representative,2,L,"KENT, Joe",2,1,3,6
City & County of Honolulu,39-02,U.S. Representative,2,R,"CAPELOUTO, Marissa D.",93,9,79,181
City & County of Honolulu,39-02,U.S. Representative,2,R,"CROWLEY, Kawika",107,20,103,230
City & County of Honolulu,39-02,U.S. Representative,2,D,"GABBARD, Tulsi",756,140,852,1748
City & County of Honolulu,39-02,Governor,,L,"DAVIS, Jeff",2,1,3,6
City & County of Honolulu,39-02,Governor,,I,"HANNEMANN, Mufi",13,1,9,23
City & County of Honolulu,39-02,Governor,,R,"AIONA, Duke",240,32,223,495
City & County of Honolulu,39-02,Governor,,R,"COLLINS, Charles (Trump)",0,1,0,1
City & County of Honolulu,39-02,Governor,,R,"GREGORY, Stuart Todd",1,0,2,3
City & County of Honolulu,39-02,Governor,,N,"DAVIS, Misty",1,0,1,2
City & County of Honolulu,39-02,Governor,,N,"MORSE, Richard",0,0,0,0
City & County of Honolulu,39-02,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,1,1
City & County of Honolulu,39-02,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,39-02,Governor,,D,"ABERCROMBIE, Neil",201,33,237,471
City & County of Honolulu,39-02,Governor,,D,"IGE, David Yutaka",667,132,751,1550
City & County of Honolulu,39-02,Governor,,D,"TANABE, Van K. (Tanaban)",8,1,24,33
City & County of Honolulu,39-02,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",2,1,3,6
City & County of Honolulu,39-02,Lieutenant Governor,,I,"CHANG, Les",11,1,6,18
City & County of Honolulu,39-02,Lieutenant Governor,,R,"AHU, Elwin P.",176,27,158,361
City & County of Honolulu,39-02,Lieutenant Governor,,R,"SUTTON, Warner Kimo",45,5,55,105
City & County of Honolulu,39-02,Lieutenant Governor,,D,"HEE, Clayton",359,60,393,812
City & County of Honolulu,39-02,Lieutenant Governor,,D,"PULETASI, Sam",10,0,10,20
City & County of Honolulu,39-02,Lieutenant Governor,,D,"TSUTSUI, Shan S.",407,87,525,1019
City & County of Honolulu,39-02,Lieutenant Governor,,D,"ZANAKIS, Mary",68,13,70,151
City & County of Honolulu,39-02,Lieutenant Governor,,D,"SHIRATORI, Miles",10,3,5,18
City & County of Honolulu,39-02,State Senator,18,L,"BANDA, Raymond, III",2,1,3,6
City & County of Honolulu,39-02,State Senator,18,R,"KIM, Dennis C.H.",181,27,163,371
City & County of Honolulu,39-02,State Senator,18,D,"KIDANI, Michelle",707,135,806,1648
City & County of Honolulu,39-02,State Representative,39,D,"CULLEN, Ty J.K.",733,147,921,1801
City & County of Honolulu,39-03,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",0,1,0,1
City & County of Honolulu,39-03,U.S. Senator Vacancy,,R,"CAVASSO, Cam",50,12,56,118
City & County of Honolulu,39-03,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",7,0,3,10
City & County of Honolulu,39-03,U.S. Senator Vacancy,,R,"ROCO, John P.",9,0,7,16
City & County of Honolulu,39-03,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",3,0,6,9
City & County of Honolulu,39-03,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",0,0,0,0
City & County of Honolulu,39-03,U.S. Senator Vacancy,,N,"ALLISON, Joy",1,0,0,1
City & County of Honolulu,39-03,U.S. Senator Vacancy,,D,"EVANS, Brian",14,0,12,26
City & County of Honolulu,39-03,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",220,37,149,406
City & County of Honolulu,39-03,U.S. Senator Vacancy,,D,"SCHATZ, Brian",140,23,133,296
City & County of Honolulu,39-03,U.S. Representative,1,R,"DJOU, Charles",81,14,73,168
City & County of Honolulu,39-03,U.S. Representative,1,R,"LEVENE, Allan",4,1,2,7
City & County of Honolulu,39-03,U.S. Representative,1,N,"GRIFFIN, Calvin (G)",0,0,0,0
City & County of Honolulu,39-03,U.S. Representative,1,N,"MEYER, Robert H.",1,0,0,1
City & County of Honolulu,39-03,U.S. Representative,1,D,"ANDERSON, Ikaika",24,3,21,48
City & County of Honolulu,39-03,U.S. Representative,1,D,"KIM, Donna Mercado",111,15,93,219
City & County of Honolulu,39-03,U.S. Representative,1,D,"MANAHAN, Joey",41,5,19,65
City & County of Honolulu,39-03,U.S. Representative,1,D,"TAKAI, Mark",101,25,82,208
City & County of Honolulu,39-03,U.S. Representative,1,D,"CHANG, Stanley",14,3,4,21
City & County of Honolulu,39-03,U.S. Representative,1,D,"ESPERO, Will",62,9,61,132
City & County of Honolulu,39-03,U.S. Representative,1,D,"XIAN, Kathryn",8,0,7,15
City & County of Honolulu,39-03,Governor,,L,"DAVIS, Jeff",0,1,1,2
City & County of Honolulu,39-03,Governor,,I,"HANNEMANN, Mufi",6,1,2,9
City & County of Honolulu,39-03,Governor,,R,"AIONA, Duke",89,16,79,184
City & County of Honolulu,39-03,Governor,,R,"COLLINS, Charles (Trump)",1,0,1,2
City & County of Honolulu,39-03,Governor,,R,"GREGORY, Stuart Todd",1,0,1,2
City & County of Honolulu,39-03,Governor,,N,"DAVIS, Misty",0,0,0,0
City & County of Honolulu,39-03,Governor,,N,"MORSE, Richard",1,0,0,1
City & County of Honolulu,39-03,Governor,,N,"DEJEAN CALDWELL, Khis",0,0,0,0
City & County of Honolulu,39-03,Governor,,N,"SPATOLA, Joseph R.",0,0,0,0
City & County of Honolulu,39-03,Governor,,D,"ABERCROMBIE, Neil",103,18,86,207
City & County of Honolulu,39-03,Governor,,D,"IGE, David Yutaka",268,42,213,523
City & County of Honolulu,39-03,Governor,,D,"TANABE, Van K. (Tanaban)",4,0,1,5
City & County of Honolulu,39-03,Lieutenant Governor,,L,"MARLIN, Cynthia (Lahi)",0,1,0,1
City & County of Honolulu,39-03,Lieutenant Governor,,I,"CHANG, Les",1,1,1,3
City & County of Honolulu,39-03,Lieutenant Governor,,R,"AHU, Elwin P.",56,10,61,127
City & County of Honolulu,39-03,Lieutenant Governor,,R,"SUTTON, Warner Kimo",24,6,14,44
City & County of Honolulu,39-03,Lieutenant Governor,,D,"HEE, Clayton",143,30,119,292
City & County of Honolulu,39-03,Lieutenant Governor,,D,"PULETASI, Sam",15,1,5,21
City & County of Honolulu,39-03,Lieutenant Governor,,D,"TSUTSUI, Shan S.",165,24,144,333
City & County of Honolulu,39-03,Lieutenant Governor,,D,"ZANAKIS, Mary",34,4,21,59
City & County of Honolulu,39-03,Lieutenant Governor,,D,"SHIRATORI, Miles",6,0,3,9
City & County of Honolulu,39-03,State Representative,39,D,"CULLEN, Ty J.K.",254,48,226,528
City & County of Honolulu,39-04,U.S. Senator Vacancy,,L,"KOKOSKI, Michael",1,0,0,1
City & County of Honolulu,39-04,U.S. Senator Vacancy,,R,"CAVASSO, Cam",51,20,70,141
City & County of Honolulu,39-04,U.S. Senator Vacancy,,R,"FRIEL, Harry J., Jr.",4,1,6,11
City & County of Honolulu,39-04,U.S. Senator Vacancy,,R,"ROCO, John P.",9,2,10,21
City & County of Honolulu,39-04,U.S. Senator Vacancy,,R,"PIRKOWSKI, Eddie",5,1,2,8
City & County of Honolulu,39-04,U.S. Senator Vacancy,,N,"REYES, Arturo Pacheco",1,0,1,2
City & County of Honolulu,39-04,U.S. Senator Vacancy,,N,"ALLISON, Joy",2,0,0,2
City & County of Honolulu,39-04,U.S. Senator Vacancy,,D,"EVANS, Brian",2,4,15,21
City & County of Honolulu,39-04,U.S. Senator Vacancy,,D,"HANABUSA, Colleen Wakako",79,51,121,251
