county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Kauai,16-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",10,4,26,40
County of Kauai,16-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",505,138,626,1269
County of Kauai,16-03,U.S. House,2,R,"CROWLEY, Kawika",100,18,111,229
County of Kauai,16-03,U.S. House,2,D,"GABBARD, Tulsi",575,165,712,1452
County of Kauai,16-03,U.S. House,2,L,"KENT, Joe",2,1,13,16
County of Kauai,16-03,Governor,,R,AIONA / AHU,187,44,274,505
County of Kauai,16-03,Governor,,L,DAVIS / MARLIN,4,1,15,20
County of Kauai,16-03,Governor,,I,HANNEMANN / CHANG,72,31,145,248
County of Kauai,16-03,Governor,,D,IGE / TSUTSUI,460,115,438,1013
County of Kauai,16-03,State Representative,16,R,"FRANKS, Victoria (Vickie)",137,35,177,349
County of Kauai,16-03,State Representative,16,D,"MORIKAWA, Daynette (Dee)",549,145,623,1317
County of Kauai,16-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",55,10,91,156
County of Kauai,16-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",8,2,10,20
County of Kauai,16-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",215,41,297,553
County of Kauai,16-04,U.S. House,2,R,"CROWLEY, Kawika",24,5,52,81
County of Kauai,16-04,U.S. House,2,D,"GABBARD, Tulsi",253,46,340,639
County of Kauai,16-04,U.S. House,2,L,"KENT, Joe",11,3,4,18
County of Kauai,16-04,Governor,,R,AIONA / AHU,69,15,125,209
County of Kauai,16-04,Governor,,L,DAVIS / MARLIN,4,2,7,13
County of Kauai,16-04,Governor,,I,HANNEMANN / CHANG,59,11,52,122
County of Kauai,16-04,Governor,,D,IGE / TSUTSUI,183,27,231,441
County of Kauai,16-04,State Representative,16,R,"FRANKS, Victoria (Vickie)",43,5,57,105
County of Kauai,16-04,State Representative,16,D,"MORIKAWA, Daynette (Dee)",248,51,330,629
County of Kauai,16-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",81,19,150,250
County of Kauai,16-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,2,17,26
County of Kauai,16-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",248,53,456,757
County of Kauai,16-05,U.S. House,2,R,"CROWLEY, Kawika",57,10,103,170
County of Kauai,16-05,U.S. House,2,D,"GABBARD, Tulsi",289,61,526,876
County of Kauai,16-05,U.S. House,2,L,"KENT, Joe",5,0,12,17
County of Kauai,16-05,Governor,,R,AIONA / AHU,110,32,213,355
County of Kauai,16-05,Governor,,L,DAVIS / MARLIN,5,2,11,18
County of Kauai,16-05,Governor,,I,HANNEMANN / CHANG,60,6,94,160
County of Kauai,16-05,Governor,,D,IGE / TSUTSUI,200,39,348,587
County of Kauai,16-05,State Representative,16,R,"FRANKS, Victoria (Vickie)",68,21,131,220
County of Kauai,16-05,State Representative,16,D,"MORIKAWA, Daynette (Dee)",276,55,488,819
County of Kauai,16-06,U.S. Senate Vacancy,,R,"CAVASSO, Cam",23,1,0,24
County of Kauai,16-06,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",6,0,0,6
County of Kauai,16-06,U.S. Senate Vacancy,,D,"SCHATZ, Brian",28,0,0,28
County of Kauai,16-06,U.S. House,2,R,"CROWLEY, Kawika",24,1,0,25
County of Kauai,16-06,U.S. House,2,D,"GABBARD, Tulsi",34,0,0,34
County of Kauai,16-06,U.S. House,2,L,"KENT, Joe",1,0,0,1
County of Kauai,16-06,Governor,,R,AIONA / AHU,35,1,0,36
County of Kauai,16-06,Governor,,L,DAVIS / MARLIN,1,0,0,1
County of Kauai,16-06,Governor,,I,HANNEMANN / CHANG,5,0,0,5
County of Kauai,16-06,Governor,,D,IGE / TSUTSUI,18,0,0,18
County of Kauai,16-06,State Representative,16,R,"FRANKS, Victoria (Vickie)",25,1,0,26
County of Kauai,16-06,State Representative,16,D,"MORIKAWA, Daynette (Dee)",33,0,0,33
City & County of Honolulu,17-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",313,28,323,664
City & County of Honolulu,17-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",11,1,14,26
City & County of Honolulu,17-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1112,79,687,1878
City & County of Honolulu,17-01,U.S. House,1,R,"DJOU, Charles",644,52,553,1249
City & County of Honolulu,17-01,U.S. House,1,D,"TAKAI, Mark",854,60,493,1407
City & County of Honolulu,17-01,Governor,,R,AIONA / AHU,497,38,453,988
City & County of Honolulu,17-01,Governor,,L,DAVIS / MARLIN,8,0,14,22
City & County of Honolulu,17-01,Governor,,I,HANNEMANN / CHANG,96,10,67,173
City & County of Honolulu,17-01,Governor,,D,IGE / TSUTSUI,903,65,514,1482
City & County of Honolulu,17-01,State Representative,17,D,"STUMP, Chris",425,33,290,748
City & County of Honolulu,17-01,State Representative,17,R,"WARD, Gene",998,73,732,1803
City & County of Honolulu,17-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",257,34,349,640
City & County of Honolulu,17-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",17,1,13,31
City & County of Honolulu,17-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",479,50,540,1069
City & County of Honolulu,17-02,U.S. House,1,R,"DJOU, Charles",470,45,563,1078
City & County of Honolulu,17-02,U.S. House,1,D,"TAKAI, Mark",303,40,356,699
City & County of Honolulu,17-02,Governor,,R,AIONA / AHU,374,42,473,889
City & County of Honolulu,17-02,Governor,,L,DAVIS / MARLIN,10,1,13,24
City & County of Honolulu,17-02,Governor,,I,HANNEMANN / CHANG,58,7,69,134
City & County of Honolulu,17-02,Governor,,D,IGE / TSUTSUI,330,35,363,728
City & County of Honolulu,17-02,State Representative,17,D,"STUMP, Chris",185,21,214,420
City & County of Honolulu,17-02,State Representative,17,R,"WARD, Gene",558,63,684,1305
City & County of Honolulu,17-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",588,72,552,1212
City & County of Honolulu,17-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",23,2,24,49
City & County of Honolulu,17-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1333,158,1161,2652
City & County of Honolulu,17-03,U.S. House,1,R,"DJOU, Charles",1020,116,1010,2146
City & County of Honolulu,17-03,U.S. House,1,D,"TAKAI, Mark",981,119,771,1871
City & County of Honolulu,17-03,Governor,,R,AIONA / AHU,833,98,845,1776
City & County of Honolulu,17-03,Governor,,L,DAVIS / MARLIN,17,0,20,37
City & County of Honolulu,17-03,Governor,,I,HANNEMANN / CHANG,153,17,147,317
City & County of Honolulu,17-03,Governor,,D,IGE / TSUTSUI,1006,119,778,1903
City & County of Honolulu,17-03,State Representative,17,D,"STUMP, Chris",475,55,404,934
City & County of Honolulu,17-03,State Representative,17,R,"WARD, Gene",1438,177,1323,2938
City & County of Honolulu,17-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",250,33,327,610
City & County of Honolulu,17-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",12,3,10,25
City & County of Honolulu,17-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",576,67,644,1287
City & County of Honolulu,17-04,U.S. House,1,R,"DJOU, Charles",471,51,539,1061
City & County of Honolulu,17-04,U.S. House,1,D,"TAKAI, Mark",410,54,449,913
City & County of Honolulu,17-04,Governor,,R,AIONA / AHU,374,47,444,865
City & County of Honolulu,17-04,Governor,,L,DAVIS / MARLIN,10,2,9,21
City & County of Honolulu,17-04,Governor,,I,HANNEMANN / CHANG,68,7,81,156
City & County of Honolulu,17-04,Governor,,D,IGE / TSUTSUI,425,49,466,940
City & County of Honolulu,17-04,State Representative,17,D,"STUMP, Chris",187,28,238,453
City & County of Honolulu,17-04,State Representative,17,R,"WARD, Gene",669,77,743,1489
City & County of Honolulu,18-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",492,42,392,926
City & County of Honolulu,18-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",16,2,18,36
City & County of Honolulu,18-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1241,107,893,2241
City & County of Honolulu,18-01,U.S. House,1,R,"DJOU, Charles",870,77,694,1641
City & County of Honolulu,18-01,U.S. House,1,D,"TAKAI, Mark",937,80,632,1649
City & County of Honolulu,18-01,Governor,,R,AIONA / AHU,701,65,572,1338
City & County of Honolulu,18-01,Governor,,L,DAVIS / MARLIN,27,2,33,62
City & County of Honolulu,18-01,Governor,,I,HANNEMANN / CHANG,140,5,115,260
City & County of Honolulu,18-01,Governor,,D,IGE / TSUTSUI,950,85,612,1647
City & County of Honolulu,18-01,State Representative,18,R,"HALVORSEN, Susan Kehaulani",542,40,478,1060
City & County of Honolulu,18-01,State Representative,18,D,"HASHEM, Mark Jun",1178,110,799,2087
City & County of Honolulu,18-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",138,6,175,319
City & County of Honolulu,18-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",5,5,16,26
City & County of Honolulu,18-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",388,30,410,828
City & County of Honolulu,18-02,U.S. House,1,R,"DJOU, Charles",275,17,312,604
City & County of Honolulu,18-02,U.S. House,1,D,"TAKAI, Mark",285,26,299,610
City & County of Honolulu,18-02,Governor,,R,AIONA / AHU,192,12,233,437
City & County of Honolulu,18-02,Governor,,L,DAVIS / MARLIN,1,0,9,10
City & County of Honolulu,18-02,Governor,,I,HANNEMANN / CHANG,40,2,44,86
City & County of Honolulu,18-02,Governor,,D,IGE / TSUTSUI,327,28,328,683
City & County of Honolulu,18-02,State Representative,18,R,"HALVORSEN, Susan Kehaulani",139,8,189,336
City & County of Honolulu,18-02,State Representative,18,D,"HASHEM, Mark Jun",401,34,404,839
City & County of Honolulu,18-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",370,40,410,820
City & County of Honolulu,18-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",21,0,24,45
City & County of Honolulu,18-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",822,88,863,1773
City & County of Honolulu,18-03,U.S. House,1,R,"DJOU, Charles",698,65,732,1495
City & County of Honolulu,18-03,U.S. House,1,D,"TAKAI, Mark",577,68,606,1251
City & County of Honolulu,18-03,Governor,,R,AIONA / AHU,524,52,587,1163
City & County of Honolulu,18-03,Governor,,L,DAVIS / MARLIN,11,0,21,32
City & County of Honolulu,18-03,Governor,,I,HANNEMANN / CHANG,119,11,109,239
City & County of Honolulu,18-03,Governor,,D,IGE / TSUTSUI,619,70,630,1319
City & County of Honolulu,18-03,State Representative,18,R,"HALVORSEN, Susan Kehaulani",388,32,459,879
City & County of Honolulu,18-03,State Representative,18,D,"HASHEM, Mark Jun",813,95,822,1730
City & County of Honolulu,18-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",524,72,416,1012
City & County of Honolulu,18-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",21,6,28,55
City & County of Honolulu,18-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1380,148,984,2512
City & County of Honolulu,18-04,U.S. House,1,R,"DJOU, Charles",1041,138,794,1973
City & County of Honolulu,18-04,U.S. House,1,D,"TAKAI, Mark",980,100,675,1755
City & County of Honolulu,18-04,Governor,,R,AIONA / AHU,748,101,625,1474
City & County of Honolulu,18-04,Governor,,L,DAVIS / MARLIN,13,1,18,32
City & County of Honolulu,18-04,Governor,,I,HANNEMANN / CHANG,152,21,84,257
City & County of Honolulu,18-04,Governor,,D,IGE / TSUTSUI,1119,114,743,1976
City & County of Honolulu,18-04,State Representative,18,R,"HALVORSEN, Susan Kehaulani",607,87,505,1199
City & County of Honolulu,18-04,State Representative,18,D,"HASHEM, Mark Jun",1233,138,861,2232
City & County of Honolulu,19-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",441,53,375,869
City & County of Honolulu,19-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",30,1,23,54
City & County of Honolulu,19-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1105,123,792,2020
City & County of Honolulu,19-01,U.S. House,1,R,"DJOU, Charles",944,97,706,1747
City & County of Honolulu,19-01,U.S. House,1,D,"TAKAI, Mark",698,82,515,1295
City & County of Honolulu,19-01,Governor,,R,AIONA / AHU,686,73,541,1300
City & County of Honolulu,19-01,Governor,,L,DAVIS / MARLIN,33,2,25,60
City & County of Honolulu,19-01,Governor,,I,HANNEMANN / CHANG,131,15,96,242
City & County of Honolulu,19-01,Governor,,D,IGE / TSUTSUI,809,88,564,1461
City & County of Honolulu,19-01,State Representative,19,L,"HIGA, Anthony",103,14,112,229
City & County of Honolulu,19-01,State Representative,19,D,"KOBAYASHI, Bertrand (Bert)",924,113,633,1670
City & County of Honolulu,19-01,State Representative,19,R,"MATHIEU, Victoria Elizabeth",467,41,370,878
City & County of Honolulu,19-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",54,8,77,139
City & County of Honolulu,19-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",6,0,7,13
City & County of Honolulu,19-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",176,21,240,437
City & County of Honolulu,19-02,U.S. House,1,R,"DJOU, Charles",101,12,129,242
City & County of Honolulu,19-02,U.S. House,1,D,"TAKAI, Mark",141,18,198,357
City & County of Honolulu,19-02,Governor,,R,AIONA / AHU,91,13,111,215
City & County of Honolulu,19-02,Governor,,L,DAVIS / MARLIN,5,0,11,16
City & County of Honolulu,19-02,Governor,,I,HANNEMANN / CHANG,10,1,20,31
City & County of Honolulu,19-02,Governor,,D,IGE / TSUTSUI,140,15,185,340
City & County of Honolulu,19-02,State Representative,19,L,"HIGA, Anthony",18,3,33,54
City & County of Honolulu,19-02,State Representative,19,D,"KOBAYASHI, Bertrand (Bert)",154,16,200,370
City & County of Honolulu,19-02,State Representative,19,R,"MATHIEU, Victoria Elizabeth",59,8,75,142
City & County of Honolulu,19-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",220,16,238,474
City & County of Honolulu,19-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",17,0,30,47
City & County of Honolulu,19-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",787,78,726,1591
City & County of Honolulu,19-03,U.S. House,1,R,"DJOU, Charles",466,30,449,945
City & County of Honolulu,19-03,U.S. House,1,D,"TAKAI, Mark",603,63,567,1233
City & County of Honolulu,19-03,Governor,,R,AIONA / AHU,336,28,369,733
City & County of Honolulu,19-03,Governor,,L,DAVIS / MARLIN,10,0,12,22
City & County of Honolulu,19-03,Governor,,I,HANNEMANN / CHANG,63,8,115,186
City & County of Honolulu,19-03,Governor,,D,IGE / TSUTSUI,665,59,530,1254
City & County of Honolulu,19-03,State Representative,19,L,"HIGA, Anthony",84,10,130,224
City & County of Honolulu,19-03,State Representative,19,D,"KOBAYASHI, Bertrand (Bert)",744,68,638,1450
City & County of Honolulu,19-03,State Representative,19,R,"MATHIEU, Victoria Elizabeth",177,11,184,372
City & County of Honolulu,19-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",238,21,195,454
City & County of Honolulu,19-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",16,1,22,39
City & County of Honolulu,19-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",732,70,563,1365
City & County of Honolulu,19-04,U.S. House,1,R,"DJOU, Charles",444,33,341,818
City & County of Honolulu,19-04,U.S. House,1,D,"TAKAI, Mark",578,65,457,1100
City & County of Honolulu,19-04,Governor,,R,AIONA / AHU,351,27,281,659
City & County of Honolulu,19-04,Governor,,L,DAVIS / MARLIN,16,3,8,27
City & County of Honolulu,19-04,Governor,,I,HANNEMANN / CHANG,73,7,66,146
City & County of Honolulu,19-04,Governor,,D,IGE / TSUTSUI,590,61,453,1104
City & County of Honolulu,19-04,State Representative,19,L,"HIGA, Anthony",81,8,83,172
City & County of Honolulu,19-04,State Representative,19,D,"KOBAYASHI, Bertrand (Bert)",699,67,515,1281
City & County of Honolulu,19-04,State Representative,19,R,"MATHIEU, Victoria Elizabeth",191,14,166,371
City & County of Honolulu,19-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",105,20,107,232
City & County of Honolulu,19-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",6,1,6,13
City & County of Honolulu,19-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",366,42,305,713
City & County of Honolulu,19-05,U.S. House,1,R,"DJOU, Charles",208,29,178,415
City & County of Honolulu,19-05,U.S. House,1,D,"TAKAI, Mark",296,37,252,585
City & County of Honolulu,19-05,Governor,,R,AIONA / AHU,157,27,141,325
City & County of Honolulu,19-05,Governor,,L,DAVIS / MARLIN,1,2,3,6
City & County of Honolulu,19-05,Governor,,I,HANNEMANN / CHANG,36,3,41,80
City & County of Honolulu,19-05,Governor,,D,IGE / TSUTSUI,313,35,247,595
City & County of Honolulu,19-05,State Representative,19,L,"HIGA, Anthony",35,8,41,84
City & County of Honolulu,19-05,State Representative,19,D,"KOBAYASHI, Bertrand (Bert)",359,45,291,695
City & County of Honolulu,19-05,State Representative,19,R,"MATHIEU, Victoria Elizabeth",77,10,75,162
City & County of Honolulu,20-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",359,69,255,683
City & County of Honolulu,20-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",25,2,23,50
City & County of Honolulu,20-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1006,142,897,2045
City & County of Honolulu,20-01,U.S. House,1,R,"DJOU, Charles",677,88,497,1262
City & County of Honolulu,20-01,U.S. House,1,D,"TAKAI, Mark",791,127,696,1614
City & County of Honolulu,20-01,Governor,,R,AIONA / AHU,511,84,392,987
City & County of Honolulu,20-01,Governor,,L,DAVIS / MARLIN,16,2,28,46
City & County of Honolulu,20-01,Governor,,I,HANNEMANN / CHANG,102,19,110,231
City & County of Honolulu,20-01,Governor,,D,IGE / TSUTSUI,845,113,675,1633
City & County of Honolulu,20-01,State Representative,20,R,"ALLEN, Julia E.",357,61,250,668
City & County of Honolulu,20-01,State Representative,20,G,"BONK, Keiko",360,69,393,822
City & County of Honolulu,20-01,State Representative,20,D,"SAY, Calvin K.Y.",702,84,528,1314
City & County of Honolulu,20-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",164,25,217,406
City & County of Honolulu,20-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",13,2,34,49
City & County of Honolulu,20-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",665,79,695,1439
City & County of Honolulu,20-02,U.S. House,1,R,"DJOU, Charles",282,37,385,704
City & County of Honolulu,20-02,U.S. House,1,D,"TAKAI, Mark",591,68,583,1242
City & County of Honolulu,20-02,Governor,,R,AIONA / AHU,235,32,296,563
City & County of Honolulu,20-02,Governor,,L,DAVIS / MARLIN,4,0,21,25
City & County of Honolulu,20-02,Governor,,I,HANNEMANN / CHANG,58,5,105,168
City & County of Honolulu,20-02,Governor,,D,IGE / TSUTSUI,586,70,555,1211
City & County of Honolulu,20-02,State Representative,20,R,"ALLEN, Julia E.",148,25,166,339
City & County of Honolulu,20-02,State Representative,20,G,"BONK, Keiko",150,19,288,457
City & County of Honolulu,20-02,State Representative,20,D,"SAY, Calvin K.Y.",562,62,500,1124
City & County of Honolulu,20-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",206,27,232,465
City & County of Honolulu,20-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,1,31,47
City & County of Honolulu,20-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",711,83,645,1439
City & County of Honolulu,20-03,U.S. House,1,R,"DJOU, Charles",389,42,407,838
City & County of Honolulu,20-03,U.S. House,1,D,"TAKAI, Mark",603,71,535,1209
City & County of Honolulu,20-03,Governor,,R,AIONA / AHU,311,35,338,684
City & County of Honolulu,20-03,Governor,,L,DAVIS / MARLIN,15,1,14,30
City & County of Honolulu,20-03,Governor,,I,HANNEMANN / CHANG,76,8,82,166
City & County of Honolulu,20-03,Governor,,D,IGE / TSUTSUI,594,68,514,1176
City & County of Honolulu,20-03,State Representative,20,R,"ALLEN, Julia E.",176,23,176,375
City & County of Honolulu,20-03,State Representative,20,G,"BONK, Keiko",161,21,206,388
City & County of Honolulu,20-03,State Representative,20,D,"SAY, Calvin K.Y.",619,65,541,1225
City & County of Honolulu,20-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",183,24,194,401
City & County of Honolulu,20-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",9,5,22,36
City & County of Honolulu,20-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",654,81,543,1278
City & County of Honolulu,20-04,U.S. House,1,R,"DJOU, Charles",338,44,324,706
City & County of Honolulu,20-04,U.S. House,1,D,"TAKAI, Mark",549,70,471,1090
City & County of Honolulu,20-04,Governor,,R,AIONA / AHU,292,40,271,603
City & County of Honolulu,20-04,Governor,,L,DAVIS / MARLIN,8,1,16,25
City & County of Honolulu,20-04,Governor,,I,HANNEMANN / CHANG,75,8,65,148
City & County of Honolulu,20-04,Governor,,D,IGE / TSUTSUI,512,66,447,1025
City & County of Honolulu,20-04,State Representative,20,R,"ALLEN, Julia E.",204,26,183,413
City & County of Honolulu,20-04,State Representative,20,G,"BONK, Keiko",160,26,194,380
City & County of Honolulu,20-04,State Representative,20,D,"SAY, Calvin K.Y.",499,61,401,961
City & County of Honolulu,21-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",25,7,39,71
City & County of Honolulu,21-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",5,1,3,9
City & County of Honolulu,21-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",115,12,112,239
City & County of Honolulu,21-01,U.S. House,1,R,"DJOU, Charles",59,11,63,133
City & County of Honolulu,21-01,U.S. House,1,D,"TAKAI, Mark",97,9,93,199
City & County of Honolulu,21-01,Governor,,R,AIONA / AHU,51,9,54,114
City & County of Honolulu,21-01,Governor,,L,DAVIS / MARLIN,2,0,3,5
City & County of Honolulu,21-01,Governor,,I,HANNEMANN / CHANG,20,3,9,32
City & County of Honolulu,21-01,Governor,,D,IGE / TSUTSUI,84,8,91,183
City & County of Honolulu,21-01,State Representative,21,R,"MANUTAI, Larie Kuulei Langi",25,7,33,65
City & County of Honolulu,21-01,State Representative,21,D,"NISHIMOTO, Scott Y.",126,13,121,260
City & County of Honolulu,21-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",123,16,125,264
City & County of Honolulu,21-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",6,1,18,25
City & County of Honolulu,21-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",438,53,425,916
City & County of Honolulu,21-02,U.S. House,1,R,"DJOU, Charles",215,26,242,483
City & County of Honolulu,21-02,U.S. House,1,D,"TAKAI, Mark",363,45,344,752
City & County of Honolulu,21-02,Governor,,R,AIONA / AHU,159,21,187,367
City & County of Honolulu,21-02,Governor,,L,DAVIS / MARLIN,7,1,12,20
City & County of Honolulu,21-02,Governor,,I,HANNEMANN / CHANG,42,6,51,99
City & County of Honolulu,21-02,Governor,,D,IGE / TSUTSUI,379,43,341,763
City & County of Honolulu,21-02,State Representative,21,R,"MANUTAI, Larie Kuulei Langi",95,13,130,238
City & County of Honolulu,21-02,State Representative,21,D,"NISHIMOTO, Scott Y.",477,58,438,973
City & County of Honolulu,21-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",307,44,311,662
City & County of Honolulu,21-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",22,5,38,65
City & County of Honolulu,21-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",1012,135,972,2119
